	time (s)     A(t) 		SEM 10 traj
   3.9840000e-02   2.5040000e+02   3.1205413e+00
   3.9860000e-02   2.4960000e+02   2.9933259e+00
   3.9880000e-02   2.5020000e+02   3.0470386e+00
   3.9900000e-02   2.5080000e+02   3.1474858e+00
   3.9920000e-02   2.5160000e+02   3.2768549e+00
   3.9940000e-02   2.5120000e+02   3.2448249e+00
   3.9960000e-02   2.5120000e+02   3.3790202e+00
   3.9980000e-02   2.5050000e+02   3.2497863e+00
   4.0000000e-02   2.5020000e+02   3.1084115e+00
   4.0020000e-02   2.4980000e+02   3.2379692e+00
   4.0040000e-02   2.5050000e+02   3.2395130e+00
   4.0060000e-02   2.5050000e+02   3.3374974e+00
   4.0080000e-02   2.5100000e+02   3.0550505e+00
   4.0100000e-02   2.5100000e+02   3.1622777e+00
   4.0120000e-02   2.5060000e+02   3.4743505e+00
   4.0140000e-02   2.5100000e+02   3.4544657e+00
   4.0160000e-02   2.5110000e+02   3.1673683e+00
   4.0180000e-02   2.5090000e+02   3.3778692e+00
   4.0200000e-02   2.5090000e+02   3.4203639e+00
   4.0220000e-02   2.5110000e+02   3.3745782e+00
   4.0240000e-02   2.5140000e+02   3.3406586e+00
   4.0260000e-02   2.5180000e+02   3.3724373e+00
   4.0280000e-02   2.5190000e+02   3.4300956e+00
   4.0300000e-02   2.5130000e+02   3.3633647e+00
   4.0320000e-02   2.5130000e+02   3.4027766e+00
   4.0340000e-02   2.5190000e+02   3.3448136e+00
   4.0360000e-02   2.5210000e+02   2.9531527e+00
   4.0380000e-02   2.5240000e+02   2.7414514e+00
   4.0400000e-02   2.5250000e+02   2.6718699e+00
   4.0420000e-02   2.5250000e+02   2.5221243e+00
   4.0440000e-02   2.5240000e+02   2.5482020e+00
   4.0460000e-02   2.5230000e+02   2.5907957e+00
   4.0480000e-02   2.5160000e+02   2.4953290e+00
   4.0500000e-02   2.5160000e+02   2.5307004e+00
   4.0520000e-02   2.5080000e+02   2.4935472e+00
   4.0540000e-02   2.5120000e+02   2.5638513e+00
   4.0560000e-02   2.5120000e+02   2.7640550e+00
   4.0580000e-02   2.5090000e+02   2.7098585e+00
   4.0600000e-02   2.5140000e+02   2.7576157e+00
   4.0620000e-02   2.5150000e+02   2.8684103e+00
   4.0640000e-02   2.5230000e+02   2.8559879e+00
   4.0660000e-02   2.5220000e+02   2.8079253e+00
   4.0680000e-02   2.5270000e+02   2.8481963e+00
   4.0700000e-02   2.5250000e+02   2.7778889e+00
   4.0720000e-02   2.5190000e+02   2.7545921e+00
   4.0740000e-02   2.5150000e+02   2.9860788e+00
   4.0760000e-02   2.5170000e+02   3.1554186e+00
   4.0780000e-02   2.5110000e+02   2.9606681e+00
   4.0800000e-02   2.5130000e+02   2.9441090e+00
   4.0820000e-02   2.5120000e+02   2.7680719e+00
   4.0840000e-02   2.5080000e+02   2.7194771e+00
   4.0860000e-02   2.5130000e+02   2.7930469e+00
   4.0880000e-02   2.5130000e+02   2.8715075e+00
   4.0900000e-02   2.5040000e+02   2.7576157e+00
   4.0920000e-02   2.5020000e+02   2.6238225e+00
   4.0940000e-02   2.5020000e+02   2.5245462e+00
   4.0960000e-02   2.5020000e+02   2.6238225e+00
   4.0980000e-02   2.4980000e+02   2.7720831e+00
   4.1000000e-02   2.5030000e+02   2.7930469e+00
   4.1020000e-02   2.4980000e+02   2.7800879e+00
   4.1040000e-02   2.4950000e+02   2.6967058e+00
   4.1060000e-02   2.4990000e+02   2.9756419e+00
   4.1080000e-02   2.4960000e+02   2.8682166e+00
   4.1100000e-02   2.4920000e+02   2.8782711e+00
   4.1120000e-02   2.4900000e+02   3.0912062e+00
   4.1140000e-02   2.4800000e+02   3.0947985e+00
   4.1160000e-02   2.4860000e+02   3.1276544e+00
   4.1180000e-02   2.4840000e+02   3.0666667e+00
   4.1200000e-02   2.4850000e+02   2.7858771e+00
   4.1220000e-02   2.4850000e+02   2.7253950e+00
   4.1240000e-02   2.4880000e+02   2.5289436e+00
   4.1260000e-02   2.4870000e+02   2.4497165e+00
   4.1280000e-02   2.4960000e+02   2.1354157e+00
   4.1300000e-02   2.4940000e+02   2.2813252e+00
   4.1320000e-02   2.4960000e+02   1.9843835e+00
   4.1340000e-02   2.4980000e+02   1.9933222e+00
   4.1360000e-02   2.4990000e+02   2.0840665e+00
   4.1380000e-02   2.5030000e+02   1.8621970e+00
   4.1400000e-02   2.5030000e+02   1.7767011e+00
   4.1420000e-02   2.5040000e+02   1.7333333e+00
   4.1440000e-02   2.5020000e+02   1.6248077e+00
   4.1460000e-02   2.5060000e+02   1.7139947e+00
   4.1480000e-02   2.5120000e+02   1.6179548e+00
   4.1500000e-02   2.5090000e+02   1.5666667e+00
   4.1520000e-02   2.5110000e+02   1.5088627e+00
   4.1540000e-02   2.5180000e+02   1.3808210e+00
   4.1560000e-02   2.5190000e+02   1.3034143e+00
   4.1580000e-02   2.5130000e+02   1.3000000e+00
   4.1600000e-02   2.5070000e+02   1.4224392e+00
   4.1620000e-02   2.5070000e+02   1.5205993e+00
   4.1640000e-02   2.5070000e+02   1.6736520e+00
   4.1660000e-02   2.4970000e+02   1.9209373e+00
   4.1680000e-02   2.5020000e+02   2.1540659e+00
   4.1700000e-02   2.5040000e+02   2.2666667e+00
   4.1720000e-02   2.4980000e+02   2.5725042e+00
   4.1740000e-02   2.4950000e+02   2.5396850e+00
   4.1760000e-02   2.5020000e+02   2.7398297e+00
   4.1780000e-02   2.5040000e+02   2.7129320e+00
   4.1800000e-02   2.5040000e+02   2.5307004e+00
   4.1820000e-02   2.5070000e+02   2.5562559e+00
   4.1840000e-02   2.5130000e+02   2.4315062e+00
   4.1860000e-02   2.5070000e+02   2.4451767e+00
   4.1880000e-02   2.5070000e+02   2.4360715e+00
   4.1900000e-02   2.5080000e+02   2.5508169e+00
   4.1920000e-02   2.5030000e+02   2.5907957e+00
   4.1940000e-02   2.5010000e+02   2.9418437e+00
   4.1960000e-02   2.4980000e+02   3.1048349e+00
   4.1980000e-02   2.4940000e+02   3.1347515e+00
   4.2000000e-02   2.4960000e+02   3.0375429e+00
   4.2020000e-02   2.4960000e+02   3.2324741e+00
   4.2040000e-02   2.4980000e+02   3.1650873e+00
   4.2060000e-02   2.5040000e+02   3.3901819e+00
   4.2080000e-02   2.5040000e+02   3.4647431e+00
   4.2100000e-02   2.5070000e+02   3.3301652e+00
   4.2120000e-02   2.5050000e+02   3.2804133e+00
   4.2140000e-02   2.5010000e+02   3.1987845e+00
   4.2160000e-02   2.5030000e+02   3.1164438e+00
   4.2180000e-02   2.5030000e+02   3.0443025e+00
   4.2200000e-02   2.5080000e+02   3.0324174e+00
   4.2220000e-02   2.5040000e+02   2.9858928e+00
   4.2240000e-02   2.5090000e+02   2.7746872e+00
   4.2260000e-02   2.5130000e+02   2.6668750e+00
   4.2280000e-02   2.5190000e+02   2.5492918e+00
   4.2300000e-02   2.5200000e+02   2.6161889e+00
   4.2320000e-02   2.5230000e+02   2.5431826e+00
   4.2340000e-02   2.5240000e+02   2.2320892e+00
   4.2360000e-02   2.5190000e+02   2.3497045e+00
   4.2380000e-02   2.5150000e+02   2.4186773e+00
   4.2400000e-02   2.5160000e+02   2.8292127e+00
   4.2420000e-02   2.5080000e+02   2.8744082e+00
   4.2440000e-02   2.5020000e+02   2.8744082e+00
   4.2460000e-02   2.4990000e+02   2.8730549e+00
   4.2480000e-02   2.5030000e+02   2.9704096e+00
   4.2500000e-02   2.5090000e+02   2.9380644e+00
   4.2520000e-02   2.5160000e+02   3.0955165e+00
   4.2540000e-02   2.5170000e+02   3.1057295e+00
   4.2560000e-02   2.5210000e+02   3.1708744e+00
   4.2580000e-02   2.5250000e+02   3.4552697e+00
   4.2600000e-02   2.5230000e+02   3.3534394e+00
   4.2620000e-02   2.5260000e+02   3.3105891e+00
   4.2640000e-02   2.5270000e+02   3.2388269e+00
   4.2660000e-02   2.5280000e+02   3.3492951e+00
   4.2680000e-02   2.5250000e+02   3.3141112e+00
   4.2700000e-02   2.5240000e+02   3.3737549e+00
   4.2720000e-02   2.5200000e+02   3.1622777e+00
   4.2740000e-02   2.5160000e+02   3.1839877e+00
   4.2760000e-02   2.5150000e+02   3.4359214e+00
   4.2780000e-02   2.5200000e+02   3.5901099e+00
   4.2800000e-02   2.5210000e+02   3.5101440e+00
   4.2820000e-02   2.5190000e+02   3.6528528e+00
   4.2840000e-02   2.5110000e+02   3.5447927e+00
   4.2860000e-02   2.5140000e+02   3.4966651e+00
   4.2880000e-02   2.5110000e+02   3.3248225e+00
   4.2900000e-02   2.5160000e+02   3.5502739e+00
   4.2920000e-02   2.5200000e+02   3.5808131e+00
   4.2940000e-02   2.5150000e+02   3.5970667e+00
   4.2960000e-02   2.5150000e+02   3.5221521e+00
   4.2980000e-02   2.5130000e+02   3.6728735e+00
   4.3000000e-02   2.5130000e+02   3.5964489e+00
   4.3020000e-02   2.5090000e+02   3.5573086e+00
   4.3040000e-02   2.5110000e+02   3.3414900e+00
   4.3060000e-02   2.5050000e+02   3.2429411e+00
   4.3080000e-02   2.5060000e+02   3.3439830e+00
   4.3100000e-02   2.5010000e+02   3.4462540e+00
   4.3120000e-02   2.4970000e+02   3.3699654e+00
   4.3140000e-02   2.4990000e+02   3.2675169e+00
   4.3160000e-02   2.4910000e+02   3.2777024e+00
   4.3180000e-02   2.4980000e+02   3.4634601e+00
   4.3200000e-02   2.5030000e+02   3.3896903e+00
   4.3220000e-02   2.5060000e+02   3.2971368e+00
   4.3240000e-02   2.5090000e+02   3.2195583e+00
   4.3260000e-02   2.5080000e+02   3.2924155e+00
   4.3280000e-02   2.5050000e+02   3.3073991e+00
   4.3300000e-02   2.5080000e+02   3.1226769e+00
   4.3320000e-02   2.5050000e+02   3.0559596e+00
   4.3340000e-02   2.5050000e+02   3.2084957e+00
   4.3360000e-02   2.5060000e+02   3.5314460e+00
   4.3380000e-02   2.5100000e+02   3.6514837e+00
   4.3400000e-02   2.5090000e+02   3.7429935e+00
   4.3420000e-02   2.5170000e+02   3.6087856e+00
   4.3440000e-02   2.5150000e+02   3.5410294e+00
   4.3460000e-02   2.5100000e+02   3.5371049e+00
   4.3480000e-02   2.5120000e+02   3.4441577e+00
   4.3500000e-02   2.5120000e+02   3.3459760e+00
   4.3520000e-02   2.5160000e+02   3.4998413e+00
   4.3540000e-02   2.5130000e+02   3.6272120e+00
   4.3560000e-02   2.5180000e+02   3.7082491e+00
   4.3580000e-02   2.5170000e+02   3.7654865e+00
   4.3600000e-02   2.5110000e+02   3.4073450e+00
   4.3620000e-02   2.5120000e+02   3.3025243e+00
   4.3640000e-02   2.5100000e+02   3.2283467e+00
   4.3660000e-02   2.5100000e+02   3.2180049e+00
   4.3680000e-02   2.5070000e+02   3.2147231e+00
   4.3700000e-02   2.5070000e+02   3.0624972e+00
   4.3720000e-02   2.5070000e+02   3.0769754e+00
   4.3740000e-02   2.5020000e+02   3.0652170e+00
   4.3760000e-02   2.5060000e+02   3.1098410e+00
   4.3780000e-02   2.5020000e+02   3.0832883e+00
   4.3800000e-02   2.4990000e+02   3.1497795e+00
   4.3820000e-02   2.4870000e+02   3.0186458e+00
   4.3840000e-02   2.4790000e+02   3.0457621e+00
   4.3860000e-02   2.4760000e+02   3.0775170e+00
   4.3880000e-02   2.4760000e+02   3.1312050e+00
   4.3900000e-02   2.4800000e+02   3.0767949e+00
   4.3920000e-02   2.4860000e+02   2.9747082e+00
   4.3940000e-02   2.4910000e+02   2.8380353e+00
   4.3960000e-02   2.4950000e+02   2.8450737e+00
   4.3980000e-02   2.4880000e+02   2.8782711e+00
   4.4000000e-02   2.4820000e+02   2.8433157e+00
   4.4020000e-02   2.4790000e+02   2.7098585e+00
   4.4040000e-02   2.4790000e+02   2.7016456e+00
   4.4060000e-02   2.4840000e+02   2.7616420e+00
   4.4080000e-02   2.4790000e+02   2.6476405e+00
   4.4100000e-02   2.4830000e+02   2.9137605e+00
   4.4120000e-02   2.4820000e+02   2.9089899e+00
   4.4140000e-02   2.4920000e+02   2.9732137e+00
   4.4160000e-02   2.5000000e+02   3.0110906e+00
   4.4180000e-02   2.5030000e+02   2.9890541e+00
   4.4200000e-02   2.5070000e+02   2.9591665e+00
   4.4220000e-02   2.5040000e+02   3.1382939e+00
   4.4240000e-02   2.5010000e+02   3.1708744e+00
   4.4260000e-02   2.4980000e+02   3.1119840e+00
   4.4280000e-02   2.5020000e+02   3.2069369e+00
   4.4300000e-02   2.4960000e+02   3.2186954e+00
   4.4320000e-02   2.5070000e+02   3.2456809e+00
   4.4340000e-02   2.5090000e+02   3.2091882e+00
   4.4360000e-02   2.5030000e+02   3.0552323e+00
   4.4380000e-02   2.5050000e+02   2.9674156e+00
   4.4400000e-02   2.4970000e+02   2.9441090e+00
   4.4420000e-02   2.5020000e+02   2.8550151e+00
   4.4440000e-02   2.5100000e+02   2.8944391e+00
   4.4460000e-02   2.5120000e+02   2.9694743e+00
   4.4480000e-02   2.5100000e+02   2.9401436e+00
   4.4500000e-02   2.5100000e+02   3.0184617e+00
   4.4520000e-02   2.5100000e+02   3.2317866e+00
   4.4540000e-02   2.5080000e+02   3.1155524e+00
   4.4560000e-02   2.5070000e+02   3.1413019e+00
   4.4580000e-02   2.5090000e+02   3.2810906e+00
   4.4600000e-02   2.5080000e+02   3.1825915e+00
   4.4620000e-02   2.5000000e+02   3.0983867e+00
   4.4640000e-02   2.5080000e+02   2.9657302e+00
   4.4660000e-02   2.5010000e+02   2.8923270e+00
   4.4680000e-02   2.5040000e+02   2.9333333e+00
   4.4700000e-02   2.5050000e+02   3.0156997e+00
   4.4720000e-02   2.5040000e+02   3.0448499e+00
   4.4740000e-02   2.5070000e+02   2.9591665e+00
   4.4760000e-02   2.5020000e+02   2.8394053e+00
   4.4780000e-02   2.5040000e+02   2.7576157e+00
   4.4800000e-02   2.4980000e+02   2.7398297e+00
   4.4820000e-02   2.4980000e+02   2.6280538e+00
   4.4840000e-02   2.5020000e+02   2.7235598e+00
   4.4860000e-02   2.5040000e+02   2.6841096e+00
   4.4880000e-02   2.5180000e+02   2.4349310e+00
   4.4900000e-02   2.5130000e+02   2.5344296e+00
   4.4920000e-02   2.5120000e+02   2.2647050e+00
   4.4940000e-02   2.5110000e+02   2.2629872e+00
   4.4960000e-02   2.5150000e+02   2.2570876e+00
   4.4980000e-02   2.5190000e+02   2.3918844e+00
   4.5000000e-02   2.5190000e+02   2.5839247e+00
   4.5020000e-02   2.5160000e+02   2.7576157e+00
   4.5040000e-02   2.5180000e+02   3.0029615e+00
   4.5060000e-02   2.5150000e+02   3.1100196e+00
   4.5080000e-02   2.5160000e+02   3.1240999e+00
   4.5100000e-02   2.5230000e+02   3.3995098e+00
   4.5120000e-02   2.5200000e+02   3.5465163e+00
   4.5140000e-02   2.5190000e+02   3.4365681e+00
   4.5160000e-02   2.5180000e+02   3.4215006e+00
   4.5180000e-02   2.5230000e+02   3.4320386e+00
   4.5200000e-02   2.5220000e+02   3.2000000e+00
   4.5220000e-02   2.5230000e+02   3.2593455e+00
   4.5240000e-02   2.5210000e+02   3.1497795e+00
   4.5260000e-02   2.5160000e+02   3.1134118e+00
   4.5280000e-02   2.5230000e+02   3.2078030e+00
   4.5300000e-02   2.5220000e+02   3.3592327e+00
   4.5320000e-02   2.5220000e+02   3.2991581e+00
   4.5340000e-02   2.5140000e+02   3.1874755e+00
   4.5360000e-02   2.5180000e+02   3.3625387e+00
   4.5380000e-02   2.5150000e+02   3.3141112e+00
   4.5400000e-02   2.5210000e+02   3.2675169e+00
   4.5420000e-02   2.5210000e+02   3.1883468e+00
   4.5440000e-02   2.5280000e+02   3.3888707e+00
   4.5460000e-02   2.5220000e+02   3.1084115e+00
   4.5480000e-02   2.5210000e+02   3.2878564e+00
   4.5500000e-02   2.5170000e+02   3.2456809e+00
   4.5520000e-02   2.5160000e+02   3.2802439e+00
   4.5540000e-02   2.5110000e+02   3.1427164e+00
   4.5560000e-02   2.5150000e+02   3.3141112e+00
   4.5580000e-02   2.5200000e+02   2.9589788e+00
   4.5600000e-02   2.5180000e+02   2.9507061e+00
   4.5620000e-02   2.5120000e+02   2.9128070e+00
   4.5640000e-02   2.5170000e+02   2.8559879e+00
   4.5660000e-02   2.5170000e+02   2.8792360e+00
   4.5680000e-02   2.5180000e+02   2.7357713e+00
   4.5700000e-02   2.5150000e+02   2.6967058e+00
   4.5720000e-02   2.5240000e+02   2.7535835e+00
   4.5740000e-02   2.5200000e+02   2.6791375e+00
   4.5760000e-02   2.5200000e+02   2.7406406e+00
   4.5780000e-02   2.5200000e+02   2.7688746e+00
   4.5800000e-02   2.5200000e+02   2.8244960e+00
   4.5820000e-02   2.5200000e+02   2.8557933e+00
   4.5840000e-02   2.5200000e+02   2.8790431e+00
   4.5860000e-02   2.5150000e+02   3.0632227e+00
   4.5880000e-02   2.5190000e+02   2.9342802e+00
   4.5900000e-02   2.5100000e+02   3.0000000e+00
   4.5920000e-02   2.5140000e+02   2.9896116e+00
   4.5940000e-02   2.5100000e+02   3.1233885e+00
   4.5960000e-02   2.5120000e+02   3.0796825e+00
   4.5980000e-02   2.5070000e+02   3.0913859e+00
   4.6000000e-02   2.5080000e+02   3.2345359e+00
   4.6020000e-02   2.5100000e+02   3.2180049e+00
   4.6040000e-02   2.5080000e+02   3.2276582e+00
   4.6060000e-02   2.5020000e+02   3.4052247e+00
   4.6080000e-02   2.5020000e+02   3.5049172e+00
   4.6100000e-02   2.5050000e+02   3.6492008e+00
   4.6120000e-02   2.5010000e+02   3.6771064e+00
   4.6140000e-02   2.5120000e+02   3.6781638e+00
   4.6160000e-02   2.5120000e+02   3.7112442e+00
   4.6180000e-02   2.5120000e+02   3.7765357e+00
   4.6200000e-02   2.5170000e+02   3.6849544e+00
   4.6220000e-02   2.5150000e+02   3.5753788e+00
   4.6240000e-02   2.5170000e+02   3.3268270e+00
   4.6260000e-02   2.5170000e+02   3.2388269e+00
   4.6280000e-02   2.5270000e+02   3.2078030e+00
   4.6300000e-02   2.5320000e+02   3.1439536e+00
   4.6320000e-02   2.5360000e+02   2.7414514e+00
   4.6340000e-02   2.5440000e+02   2.6381812e+00
   4.6360000e-02   2.5400000e+02   2.6749870e+00
   4.6380000e-02   2.5410000e+02   2.6851443e+00
   4.6400000e-02   2.5390000e+02   2.5967929e+00
   4.6420000e-02   2.5410000e+02   2.6810031e+00
   4.6440000e-02   2.5410000e+02   2.4919872e+00
   4.6460000e-02   2.5420000e+02   2.4846194e+00
   4.6480000e-02   2.5400000e+02   2.6331224e+00
   4.6500000e-02   2.5450000e+02   2.5916533e+00
   4.6520000e-02   2.5480000e+02   2.6153394e+00
   4.6540000e-02   2.5410000e+02   2.7262102e+00
   4.6560000e-02   2.5440000e+02   2.6923761e+00
   4.6580000e-02   2.5420000e+02   2.6616620e+00
   4.6600000e-02   2.5460000e+02   2.8836705e+00
   4.6620000e-02   2.5470000e+02   2.8946310e+00
   4.6640000e-02   2.5420000e+02   2.7760884e+00
   4.6660000e-02   2.5360000e+02   2.8292127e+00
   4.6680000e-02   2.5350000e+02   2.7253950e+00
   4.6700000e-02   2.5360000e+02   2.7292653e+00
   4.6720000e-02   2.5310000e+02   2.7098585e+00
   4.6740000e-02   2.5300000e+02   2.9401436e+00
   4.6760000e-02   2.5260000e+02   3.0191978e+00
   4.6780000e-02   2.5290000e+02   2.9569128e+00
   4.6800000e-02   2.5360000e+02   2.7696771e+00
   4.6820000e-02   2.5410000e+02   2.7221315e+00
   4.6840000e-02   2.5310000e+02   2.6643740e+00
   4.6860000e-02   2.5370000e+02   2.6668750e+00
   4.6880000e-02   2.5360000e+02   2.5263060e+00
   4.6900000e-02   2.5390000e+02   2.5623340e+00
   4.6920000e-02   2.5450000e+02   2.5088731e+00
   4.6940000e-02   2.5440000e+02   2.4321915e+00
   4.6960000e-02   2.5450000e+02   2.2073111e+00
   4.6980000e-02   2.5460000e+02   2.1457969e+00
   4.7000000e-02   2.5480000e+02   1.8000000e+00
   4.7020000e-02   2.5500000e+02   1.5916449e+00
   4.7040000e-02   2.5470000e+02   1.3828312e+00
   4.7060000e-02   2.5400000e+02   1.5202339e+00
   4.7080000e-02   2.5380000e+02   1.3564660e+00
   4.7100000e-02   2.5330000e+02   1.7194961e+00
   4.7120000e-02   2.5360000e+02   1.8511258e+00
   4.7140000e-02   2.5380000e+02   1.6451950e+00
   4.7160000e-02   2.5340000e+02   1.7333333e+00
   4.7180000e-02   2.5380000e+02   1.5762121e+00
   4.7200000e-02   2.5330000e+02   1.7130220e+00
   4.7220000e-02   2.5340000e+02   1.6613248e+00
   4.7240000e-02   2.5430000e+02   1.5709162e+00
   4.7260000e-02   2.5430000e+02   1.5849991e+00
   4.7280000e-02   2.5390000e+02   1.6017352e+00
   4.7300000e-02   2.5400000e+02   1.7126977e+00
   4.7320000e-02   2.5370000e+02   1.6127961e+00
   4.7340000e-02   2.5330000e+02   1.5351439e+00
   4.7360000e-02   2.5290000e+02   1.6629960e+00
   4.7380000e-02   2.5380000e+02   1.5691470e+00
   4.7400000e-02   2.5380000e+02   1.6110728e+00
   4.7420000e-02   2.5400000e+02   1.5705625e+00
   4.7440000e-02   2.5380000e+02   1.6653328e+00
   4.7460000e-02   2.5340000e+02   1.7461068e+00
   4.7480000e-02   2.5380000e+02   1.8666667e+00
   4.7500000e-02   2.5400000e+02   1.6599866e+00
   4.7520000e-02   2.5370000e+02   1.6603213e+00
   4.7540000e-02   2.5390000e+02   1.7026124e+00
   4.7560000e-02   2.5340000e+02   1.5362291e+00
   4.7580000e-02   2.5380000e+02   1.6384274e+00
   4.7600000e-02   2.5420000e+02   1.7371752e+00
   4.7620000e-02   2.5460000e+02   1.8024674e+00
   4.7640000e-02   2.5440000e+02   1.7650936e+00
   4.7660000e-02   2.5330000e+02   2.0550750e+00
   4.7680000e-02   2.5340000e+02   2.0558859e+00
   4.7700000e-02   2.5330000e+02   2.1809784e+00
   4.7720000e-02   2.5370000e+02   2.4085496e+00
   4.7740000e-02   2.5340000e+02   2.5350871e+00
   4.7760000e-02   2.5280000e+02   2.4801434e+00
   4.7780000e-02   2.5330000e+02   2.5431826e+00
   4.7800000e-02   2.5290000e+02   2.8223316e+00
   4.7820000e-02   2.5290000e+02   2.6350206e+00
   4.7840000e-02   2.5280000e+02   2.8394053e+00
   4.7860000e-02   2.5300000e+02   2.9249881e+00
   4.7880000e-02   2.5340000e+02   3.0155154e+00
   4.7900000e-02   2.5310000e+02   2.8846336e+00
   4.7920000e-02   2.5220000e+02   2.8394053e+00
   4.7940000e-02   2.5200000e+02   2.9514591e+00
   4.7960000e-02   2.5140000e+02   2.8526791e+00
   4.7980000e-02   2.5150000e+02   2.8992336e+00
   4.8000000e-02   2.5170000e+02   2.9591665e+00
   4.8020000e-02   2.5190000e+02   3.0237945e+00
   4.8040000e-02   2.5140000e+02   2.9709707e+00
   4.8060000e-02   2.5120000e+02   2.9356052e+00
   4.8080000e-02   2.5080000e+02   2.9280255e+00
   4.8100000e-02   2.4970000e+02   2.8403834e+00
   4.8120000e-02   2.4980000e+02   2.8118796e+00
   4.8140000e-02   2.4980000e+02   2.7800879e+00
   4.8160000e-02   2.4940000e+02   2.6882460e+00
   4.8180000e-02   2.4840000e+02   2.4729649e+00
   4.8200000e-02   2.4820000e+02   2.2939534e+00
   4.8220000e-02   2.4800000e+02   2.3094011e+00
   4.8240000e-02   2.4730000e+02   2.4315062e+00
   4.8260000e-02   2.4700000e+02   2.6666667e+00
   4.8280000e-02   2.4680000e+02   2.5638513e+00
   4.8300000e-02   2.4760000e+02   2.5914389e+00
   4.8320000e-02   2.4780000e+02   2.6574842e+00
   4.8340000e-02   2.4800000e+02   2.4944383e+00
   4.8360000e-02   2.4820000e+02   2.4621580e+00
   4.8380000e-02   2.4840000e+02   2.3673708e+00
   4.8400000e-02   2.4800000e+02   2.3664319e+00
   4.8420000e-02   2.4840000e+02   2.5042187e+00
   4.8440000e-02   2.4840000e+02   2.5350871e+00
   4.8460000e-02   2.4870000e+02   2.5168322e+00
   4.8480000e-02   2.4910000e+02   2.5882212e+00
   4.8500000e-02   2.4880000e+02   2.6195844e+00
   4.8520000e-02   2.4850000e+02   2.4866309e+00
   4.8540000e-02   2.4860000e+02   2.4138489e+00
   4.8560000e-02   2.4900000e+02   2.1908902e+00
   4.8580000e-02   2.4940000e+02   2.0450482e+00
   4.8600000e-02   2.4960000e+02   2.1406126e+00
   4.8620000e-02   2.4900000e+02   2.0330601e+00
   4.8640000e-02   2.4840000e+02   2.0720360e+00
   4.8660000e-02   2.4900000e+02   2.1705094e+00
   4.8680000e-02   2.4920000e+02   2.1018510e+00
   4.8700000e-02   2.4910000e+02   2.1982316e+00
   4.8720000e-02   2.4960000e+02   2.2221111e+00
   4.8740000e-02   2.4950000e+02   2.1252451e+00
   4.8760000e-02   2.4990000e+02   1.9576062e+00
   4.8780000e-02   2.5000000e+02   1.9832633e+00
   4.8800000e-02   2.5050000e+02   1.8514259e+00
   4.8820000e-02   2.5050000e+02   1.9677963e+00
   4.8840000e-02   2.5020000e+02   1.9877402e+00
   4.8860000e-02   2.4990000e+02   2.0626305e+00
   4.8880000e-02   2.5020000e+02   2.1797044e+00
   4.8900000e-02   2.5030000e+02   2.0604746e+00
   4.8920000e-02   2.5030000e+02   1.9553346e+00
   4.8940000e-02   2.5030000e+02   2.1137118e+00
   4.8960000e-02   2.4980000e+02   2.1643577e+00
   4.8980000e-02   2.4990000e+02   2.0190757e+00
   4.9000000e-02   2.4960000e+02   2.2020193e+00
   4.9020000e-02   2.4980000e+02   2.4073960e+00
   4.9040000e-02   2.5000000e+02   2.3711226e+00
   4.9060000e-02   2.4990000e+02   2.3638481e+00
   4.9080000e-02   2.5010000e+02   2.4333333e+00
   4.9100000e-02   2.5020000e+02   2.6068286e+00
   4.9120000e-02   2.5070000e+02   2.8442925e+00
   4.9140000e-02   2.5090000e+02   2.8497563e+00
   4.9160000e-02   2.5090000e+02   2.9456182e+00
   4.9180000e-02   2.5190000e+02   2.8769196e+00
   4.9200000e-02   2.5130000e+02   2.6543465e+00
   4.9220000e-02   2.5100000e+02   2.7039066e+00
   4.9240000e-02   2.5110000e+02   2.4103942e+00
   4.9260000e-02   2.5140000e+02   2.6674999e+00
   4.9280000e-02   2.5040000e+02   2.4774539e+00
   4.9300000e-02   2.5030000e+02   2.5907957e+00
   4.9320000e-02   2.5020000e+02   2.5201411e+00
   4.9340000e-02   2.4970000e+02   2.4857371e+00
   4.9360000e-02   2.4970000e+02   2.3144474e+00
   4.9380000e-02   2.5020000e+02   2.3180452e+00
   4.9400000e-02   2.4970000e+02   2.3853721e+00
   4.9420000e-02   2.5010000e+02   2.6643740e+00
   4.9440000e-02   2.5000000e+02   2.7162065e+00
   4.9460000e-02   2.5010000e+02   2.8653098e+00
   4.9480000e-02   2.5050000e+02   2.5484200e+00
   4.9500000e-02   2.5110000e+02   2.6560204e+00
   4.9520000e-02   2.5210000e+02   2.7384099e+00
   4.9540000e-02   2.5190000e+02   2.3307128e+00
   4.9560000e-02   2.5160000e+02   2.4908722e+00
   4.9580000e-02   2.5150000e+02   2.4551533e+00
   4.9600000e-02   2.5190000e+02   2.5053277e+00
   4.9620000e-02   2.5190000e+02   2.5839247e+00
   4.9640000e-02   2.5210000e+02   2.4287628e+00
   4.9660000e-02   2.5200000e+02   2.3190036e+00
   4.9680000e-02   2.5230000e+02   2.4085496e+00
   4.9700000e-02   2.5210000e+02   2.6138520e+00
   4.9720000e-02   2.5150000e+02   2.2766935e+00
   4.9740000e-02   2.5140000e+02   2.2469733e+00
   4.9760000e-02   2.5160000e+02   2.1664102e+00
   4.9780000e-02   2.5140000e+02   2.2070594e+00
   4.9800000e-02   2.5210000e+02   2.6560204e+00
