	time (s)	A(t)		SEM for 10 traj
   5.0805000e-01   3.6200000e+01   1.9020457e+00
   5.0810000e-01   3.6100000e+01   1.8764624e+00
   5.0815000e-01   3.6000000e+01   1.8073922e+00
   5.0820000e-01   3.6000000e+01   1.8073922e+00
   5.0825000e-01   3.5900000e+01   1.7349352e+00
   5.0830000e-01   3.5900000e+01   1.7349352e+00
   5.0835000e-01   3.5900000e+01   1.7349352e+00
   5.0840000e-01   3.5900000e+01   1.6895101e+00
   5.0845000e-01   3.6000000e+01   1.7575235e+00
   5.0850000e-01   3.6000000e+01   1.7575235e+00
   5.0855000e-01   3.5900000e+01   1.8040079e+00
   5.0860000e-01   3.5800000e+01   1.7813852e+00
   5.0865000e-01   3.5800000e+01   1.7813852e+00
   5.0870000e-01   3.5800000e+01   1.7813852e+00
   5.0875000e-01   3.5900000e+01   1.8040079e+00
   5.0880000e-01   3.5900000e+01   1.8040079e+00
   5.0885000e-01   3.6000000e+01   1.8378732e+00
   5.0890000e-01   3.6000000e+01   1.7448336e+00
   5.0895000e-01   3.6000000e+01   1.7448336e+00
   5.0900000e-01   3.6100000e+01   1.7729448e+00
   5.0905000e-01   3.6100000e+01   1.7729448e+00
   5.0910000e-01   3.6200000e+01   1.7243356e+00
   5.0915000e-01   3.6300000e+01   1.7065234e+00
   5.0920000e-01   3.6300000e+01   1.7065234e+00
   5.0925000e-01   3.6100000e+01   1.7285190e+00
   5.0930000e-01   3.6000000e+01   1.7061979e+00
   5.0935000e-01   3.6200000e+01   1.7499206e+00
   5.0940000e-01   3.6100000e+01   1.8040079e+00
   5.0945000e-01   3.5900000e+01   1.6763055e+00
   5.0950000e-01   3.5900000e+01   1.6495791e+00
   5.0955000e-01   3.5900000e+01   1.6495791e+00
   5.0960000e-01   3.6000000e+01   1.6329932e+00
   5.0965000e-01   3.6000000e+01   1.6329932e+00
   5.0970000e-01   3.6100000e+01   1.6224125e+00
   5.0975000e-01   3.5900000e+01   1.6224125e+00
   5.0980000e-01   3.5800000e+01   1.6041613e+00
   5.0985000e-01   3.5700000e+01   1.6127961e+00
   5.0990000e-01   3.5700000e+01   1.6127961e+00
   5.0995000e-01   3.5700000e+01   1.6127961e+00
   5.1000000e-01   3.5700000e+01   1.6127961e+00
   5.1005000e-01   3.5700000e+01   1.5278889e+00
   5.1010000e-01   3.5700000e+01   1.5278889e+00
   5.1015000e-01   3.5700000e+01   1.5278889e+00
   5.1020000e-01   3.5700000e+01   1.4533486e+00
   5.1025000e-01   3.5800000e+01   1.4437605e+00
   5.1030000e-01   3.5800000e+01   1.4437605e+00
   5.1035000e-01   3.5800000e+01   1.4437605e+00
   5.1040000e-01   3.5700000e+01   1.4224392e+00
   5.1045000e-01   3.5700000e+01   1.4224392e+00
   5.1050000e-01   3.5600000e+01   1.4391355e+00
   5.1055000e-01   3.5600000e+01   1.4391355e+00
   5.1060000e-01   3.5500000e+01   1.4240006e+00
   5.1065000e-01   3.5400000e+01   1.3678856e+00
   5.1070000e-01   3.5300000e+01   1.3747727e+00
   5.1075000e-01   3.5300000e+01   1.3420548e+00
   5.1080000e-01   3.5300000e+01   1.3420548e+00
   5.1085000e-01   3.5300000e+01   1.3420548e+00
   5.1090000e-01   3.5400000e+01   1.2927146e+00
   5.1095000e-01   3.5500000e+01   1.2845233e+00
   5.1100000e-01   3.5500000e+01   1.2583057e+00
   5.1105000e-01   3.5400000e+01   1.3097922e+00
   5.1110000e-01   3.5400000e+01   1.3097922e+00
   5.1115000e-01   3.5400000e+01   1.3097922e+00
   5.1120000e-01   3.5400000e+01   1.3097922e+00
   5.1125000e-01   3.5400000e+01   1.3097922e+00
   5.1130000e-01   3.5400000e+01   1.3097922e+00
   5.1135000e-01   3.5500000e+01   1.2931443e+00
   5.1140000e-01   3.5500000e+01   1.3601471e+00
   5.1145000e-01   3.5600000e+01   1.3920409e+00
   5.1150000e-01   3.5600000e+01   1.3920409e+00
   5.1155000e-01   3.5600000e+01   1.3920409e+00
   5.1160000e-01   3.5600000e+01   1.3920409e+00
   5.1165000e-01   3.5700000e+01   1.3828312e+00
   5.1170000e-01   3.5500000e+01   1.3682917e+00
   5.1175000e-01   3.5500000e+01   1.3682917e+00
   5.1180000e-01   3.5500000e+01   1.3682917e+00
   5.1185000e-01   3.5500000e+01   1.3682917e+00
   5.1190000e-01   3.5600000e+01   1.3182480e+00
   5.1195000e-01   3.5700000e+01   1.3169831e+00
   5.1200000e-01   3.5700000e+01   1.3169831e+00
   5.1205000e-01   3.5700000e+01   1.3169831e+00
   5.1210000e-01   3.5600000e+01   1.3678856e+00
   5.1215000e-01   3.5600000e+01   1.3678856e+00
   5.1220000e-01   3.5700000e+01   1.2476645e+00
   5.1225000e-01   3.5700000e+01   1.2476645e+00
   5.1230000e-01   3.5700000e+01   1.2476645e+00
   5.1235000e-01   3.5700000e+01   1.2476645e+00
   5.1240000e-01   3.5700000e+01   1.2476645e+00
   5.1245000e-01   3.5500000e+01   1.2931443e+00
   5.1250000e-01   3.5500000e+01   1.2931443e+00
   5.1255000e-01   3.5600000e+01   1.2840907e+00
   5.1260000e-01   3.5900000e+01   1.4333333e+00
   5.1265000e-01   3.6200000e+01   1.3727507e+00
   5.1270000e-01   3.6400000e+01   1.3920409e+00
   5.1275000e-01   3.6300000e+01   1.3988090e+00
   5.1280000e-01   3.6400000e+01   1.4000000e+00
   5.1285000e-01   3.6300000e+01   1.3585123e+00
   5.1290000e-01   3.6300000e+01   1.3585123e+00
   5.1295000e-01   3.6300000e+01   1.3585123e+00
   5.1300000e-01   3.6300000e+01   1.3585123e+00
   5.1305000e-01   3.6300000e+01   1.3585123e+00
   5.1310000e-01   3.6300000e+01   1.3585123e+00
   5.1315000e-01   3.6400000e+01   1.4157840e+00
   5.1320000e-01   3.6300000e+01   1.3828312e+00
   5.1325000e-01   3.6300000e+01   1.3828312e+00
   5.1330000e-01   3.6300000e+01   1.3828312e+00
   5.1335000e-01   3.6400000e+01   1.3920409e+00
   5.1340000e-01   3.6600000e+01   1.3840360e+00
   5.1345000e-01   3.6600000e+01   1.3840360e+00
   5.1350000e-01   3.6700000e+01   1.4379770e+00
   5.1355000e-01   3.6700000e+01   1.4379770e+00
   5.1360000e-01   3.6600000e+01   1.4391355e+00
   5.1365000e-01   3.6600000e+01   1.4391355e+00
   5.1370000e-01   3.6600000e+01   1.4391355e+00
   5.1375000e-01   3.6500000e+01   1.3844373e+00
   5.1380000e-01   3.6700000e+01   1.3747727e+00
   5.1385000e-01   3.6800000e+01   1.3808210e+00
   5.1390000e-01   3.6800000e+01   1.3808210e+00
   5.1395000e-01   3.6700000e+01   1.3337499e+00
   5.1400000e-01   3.6700000e+01   1.3337499e+00
   5.1405000e-01   3.6800000e+01   1.2719189e+00
   5.1410000e-01   3.6900000e+01   1.2151817e+00
   5.1415000e-01   3.6800000e+01   1.2806248e+00
   5.1420000e-01   3.6900000e+01   1.2948616e+00
   5.1425000e-01   3.6900000e+01   1.2948616e+00
   5.1430000e-01   3.7000000e+01   1.3165612e+00
   5.1435000e-01   3.7000000e+01   1.3165612e+00
   5.1440000e-01   3.7000000e+01   1.3824294e+00
   5.1445000e-01   3.6800000e+01   1.3482499e+00
   5.1450000e-01   3.6800000e+01   1.3482499e+00
   5.1455000e-01   3.6800000e+01   1.3482499e+00
   5.1460000e-01   3.6800000e+01   1.3482499e+00
   5.1465000e-01   3.6800000e+01   1.3482499e+00
   5.1470000e-01   3.6800000e+01   1.3482499e+00
   5.1475000e-01   3.6800000e+01   1.3482499e+00
   5.1480000e-01   3.6800000e+01   1.3482499e+00
   5.1485000e-01   3.7000000e+01   1.3824294e+00
   5.1490000e-01   3.7000000e+01   1.3824294e+00
   5.1495000e-01   3.7000000e+01   1.3824294e+00
   5.1500000e-01   3.7100000e+01   1.4255603e+00
   5.1505000e-01   3.7000000e+01   1.4063349e+00
   5.1510000e-01   3.6900000e+01   1.3860415e+00
   5.1515000e-01   3.7000000e+01   1.3662601e+00
   5.1520000e-01   3.6900000e+01   1.4177447e+00
   5.1525000e-01   3.6800000e+01   1.4282857e+00
   5.1530000e-01   3.6800000e+01   1.4282857e+00
   5.1535000e-01   3.6800000e+01   1.4282857e+00
   5.1540000e-01   3.6800000e+01   1.4282857e+00
   5.1545000e-01   3.6700000e+01   1.4456832e+00
   5.1550000e-01   3.6700000e+01   1.4456832e+00
   5.1555000e-01   3.6700000e+01   1.4067299e+00
   5.1560000e-01   3.6700000e+01   1.4067299e+00
   5.1565000e-01   3.6800000e+01   1.3968218e+00
   5.1570000e-01   3.6800000e+01   1.3968218e+00
   5.1575000e-01   3.6800000e+01   1.3968218e+00
   5.1580000e-01   3.6700000e+01   1.4067299e+00
   5.1585000e-01   3.6700000e+01   1.4067299e+00
   5.1590000e-01   3.6800000e+01   1.4282857e+00
   5.1595000e-01   3.6700000e+01   1.4456832e+00
   5.1600000e-01   3.6800000e+01   1.3888444e+00
   5.1605000e-01   3.6800000e+01   1.3888444e+00
   5.1610000e-01   3.6700000e+01   1.4067299e+00
   5.1615000e-01   3.6700000e+01   1.4067299e+00
   5.1620000e-01   3.6700000e+01   1.4067299e+00
   5.1625000e-01   3.6600000e+01   1.3597385e+00
   5.1630000e-01   3.6600000e+01   1.3597385e+00
   5.1635000e-01   3.6600000e+01   1.3597385e+00
   5.1640000e-01   3.6600000e+01   1.3597385e+00
   5.1645000e-01   3.6600000e+01   1.3597385e+00
   5.1650000e-01   3.6500000e+01   1.3437096e+00
   5.1655000e-01   3.6600000e+01   1.3266499e+00
   5.1660000e-01   3.6600000e+01   1.3266499e+00
   5.1665000e-01   3.6700000e+01   1.3747727e+00
   5.1670000e-01   3.6800000e+01   1.4047538e+00
   5.1675000e-01   3.6800000e+01   1.4047538e+00
   5.1680000e-01   3.6700000e+01   1.4224392e+00
   5.1685000e-01   3.6700000e+01   1.4609738e+00
   5.1690000e-01   3.6600000e+01   1.4391355e+00
   5.1695000e-01   3.6700000e+01   1.3908431e+00
   5.1700000e-01   3.7100000e+01   1.4487543e+00
   5.1705000e-01   3.6900000e+01   1.4940623e+00
   5.1710000e-01   3.6800000e+01   1.5260698e+00
   5.1715000e-01   3.6900000e+01   1.5162087e+00
   5.1720000e-01   3.6900000e+01   1.5162087e+00
   5.1725000e-01   3.6900000e+01   1.4715827e+00
   5.1730000e-01   3.7000000e+01   1.4981470e+00
   5.1735000e-01   3.7000000e+01   1.4981470e+00
   5.1740000e-01   3.7000000e+01   1.4981470e+00
   5.1745000e-01   3.7100000e+01   1.4640128e+00
   5.1750000e-01   3.7000000e+01   1.4605935e+00
   5.1755000e-01   3.7000000e+01   1.4605935e+00
   5.1760000e-01   3.7000000e+01   1.4605935e+00
   5.1765000e-01   3.7000000e+01   1.4605935e+00
   5.1770000e-01   3.6900000e+01   1.4333333e+00
   5.1775000e-01   3.7000000e+01   1.4452989e+00
   5.1780000e-01   3.7000000e+01   1.4452989e+00
   5.1785000e-01   3.7000000e+01   1.4452989e+00
   5.1790000e-01   3.7100000e+01   1.4177447e+00
   5.1795000e-01   3.7100000e+01   1.4177447e+00
   5.1800000e-01   3.7100000e+01   1.4333333e+00
   5.1805000e-01   3.7200000e+01   1.4282857e+00
   5.1810000e-01   3.7300000e+01   1.4456832e+00
   5.1815000e-01   3.7300000e+01   1.4456832e+00
   5.1820000e-01   3.7300000e+01   1.4456832e+00
   5.1825000e-01   3.7400000e+01   1.4696938e+00
   5.1830000e-01   3.7400000e+01   1.4696938e+00
   5.1835000e-01   3.7300000e+01   1.4533486e+00
   5.1840000e-01   3.7400000e+01   1.4079141e+00
   5.1845000e-01   3.7400000e+01   1.4079141e+00
   5.1850000e-01   3.7400000e+01   1.4079141e+00
   5.1855000e-01   3.7400000e+01   1.4079141e+00
   5.1860000e-01   3.7400000e+01   1.4079141e+00
   5.1865000e-01   3.7400000e+01   1.4079141e+00
   5.1870000e-01   3.7300000e+01   1.3828312e+00
   5.1875000e-01   3.7400000e+01   1.4079141e+00
   5.1880000e-01   3.7400000e+01   1.4079141e+00
   5.1885000e-01   3.7400000e+01   1.3349990e+00
   5.1890000e-01   3.7300000e+01   1.3253930e+00
   5.1895000e-01   3.7200000e+01   1.2892720e+00
   5.1900000e-01   3.7100000e+01   1.3370781e+00
   5.1905000e-01   3.7100000e+01   1.3370781e+00
   5.1910000e-01   3.7000000e+01   1.3416408e+00
   5.1915000e-01   3.7000000e+01   1.3416408e+00
   5.1920000e-01   3.7100000e+01   1.3780018e+00
   5.1925000e-01   3.7100000e+01   1.3780018e+00
   5.1930000e-01   3.7200000e+01   1.3968218e+00
   5.1935000e-01   3.7200000e+01   1.3968218e+00
   5.1940000e-01   3.7200000e+01   1.3968218e+00
   5.1945000e-01   3.7200000e+01   1.3968218e+00
   5.1950000e-01   3.7200000e+01   1.3968218e+00
   5.1955000e-01   3.7400000e+01   1.3920409e+00
   5.1960000e-01   3.7400000e+01   1.3920409e+00
   5.1965000e-01   3.7500000e+01   1.3924399e+00
   5.1970000e-01   3.7600000e+01   1.3432961e+00
   5.1975000e-01   3.7700000e+01   1.3503086e+00
   5.1980000e-01   3.7600000e+01   1.3432961e+00
   5.1985000e-01   3.7700000e+01   1.3085191e+00
   5.1990000e-01   3.7600000e+01   1.3097922e+00
   5.1995000e-01   3.7600000e+01   1.3097922e+00
   5.2000000e-01   3.7600000e+01   1.3097922e+00
   5.2005000e-01   3.7600000e+01   1.3097922e+00
   5.2010000e-01   3.7600000e+01   1.3097922e+00
   5.2015000e-01   3.7600000e+01   1.3097922e+00
   5.2020000e-01   3.7700000e+01   1.2827921e+00
   5.2025000e-01   3.7700000e+01   1.2827921e+00
   5.2030000e-01   3.7700000e+01   1.2206556e+00
   5.2035000e-01   3.7700000e+01   1.2206556e+00
   5.2040000e-01   3.7600000e+01   1.1756795e+00
   5.2045000e-01   3.7500000e+01   1.2405196e+00
   5.2050000e-01   3.7400000e+01   1.2666667e+00
   5.2055000e-01   3.7400000e+01   1.2666667e+00
   5.2060000e-01   3.7400000e+01   1.3012814e+00
   5.2065000e-01   3.7400000e+01   1.3012814e+00
   5.2070000e-01   3.7500000e+01   1.3102163e+00
   5.2075000e-01   3.7600000e+01   1.3012814e+00
   5.2080000e-01   3.7600000e+01   1.3012814e+00
   5.2085000e-01   3.7600000e+01   1.3012814e+00
   5.2090000e-01   3.7700000e+01   1.3000000e+00
   5.2095000e-01   3.7700000e+01   1.3000000e+00
   5.2100000e-01   3.7700000e+01   1.3000000e+00
   5.2105000e-01   3.7700000e+01   1.3000000e+00
   5.2110000e-01   3.7700000e+01   1.3000000e+00
   5.2115000e-01   3.7800000e+01   1.3399834e+00
   5.2120000e-01   3.7900000e+01   1.3860415e+00
   5.2125000e-01   3.8000000e+01   1.3416408e+00
   5.2130000e-01   3.7900000e+01   1.3370781e+00
   5.2135000e-01   3.7900000e+01   1.3370781e+00
   5.2140000e-01   3.7900000e+01   1.3370781e+00
   5.2145000e-01   3.7800000e+01   1.3399834e+00
   5.2150000e-01   3.7800000e+01   1.3399834e+00
   5.2155000e-01   3.7800000e+01   1.3399834e+00
   5.2160000e-01   3.7700000e+01   1.2914247e+00
   5.2165000e-01   3.7700000e+01   1.2914247e+00
   5.2170000e-01   3.7700000e+01   1.2914247e+00
   5.2175000e-01   3.7600000e+01   1.2489996e+00
   5.2180000e-01   3.7700000e+01   1.2476645e+00
   5.2185000e-01   3.7800000e+01   1.2543258e+00
   5.2190000e-01   3.7800000e+01   1.2543258e+00
   5.2195000e-01   3.7900000e+01   1.2512216e+00
   5.2200000e-01   3.7700000e+01   1.1930353e+00
   5.2205000e-01   3.7600000e+01   1.1944315e+00
   5.2210000e-01   3.7700000e+01   1.2476645e+00
   5.2215000e-01   3.7700000e+01   1.2476645e+00
   5.2220000e-01   3.7600000e+01   1.2927146e+00
   5.2225000e-01   3.7600000e+01   1.2927146e+00
   5.2230000e-01   3.7600000e+01   1.2927146e+00
   5.2235000e-01   3.7600000e+01   1.2927146e+00
   5.2240000e-01   3.7600000e+01   1.2927146e+00
   5.2245000e-01   3.7400000e+01   1.3012814e+00
   5.2250000e-01   3.7400000e+01   1.3012814e+00
   5.2255000e-01   3.7200000e+01   1.3316656e+00
   5.2260000e-01   3.7100000e+01   1.3370781e+00
   5.2265000e-01   3.7100000e+01   1.3370781e+00
   5.2270000e-01   3.7200000e+01   1.2806248e+00
   5.2275000e-01   3.7100000e+01   1.2948616e+00
   5.2280000e-01   3.7400000e+01   1.3349990e+00
   5.2285000e-01   3.7400000e+01   1.3349990e+00
   5.2290000e-01   3.7400000e+01   1.3349990e+00
   5.2295000e-01   3.7400000e+01   1.3349990e+00
   5.2300000e-01   3.7400000e+01   1.3349990e+00
   5.2305000e-01   3.7400000e+01   1.4079141e+00
   5.2310000e-01   3.7500000e+01   1.4624941e+00
   5.2315000e-01   3.7400000e+01   1.4544949e+00
   5.2320000e-01   3.7400000e+01   1.5216950e+00
   5.2325000e-01   3.7500000e+01   1.5147424e+00
   5.2330000e-01   3.7600000e+01   1.5790292e+00
   5.2335000e-01   3.7600000e+01   1.5790292e+00
   5.2340000e-01   3.7700000e+01   1.6127961e+00
   5.2345000e-01   3.7700000e+01   1.6127961e+00
   5.2350000e-01   3.7700000e+01   1.6127961e+00
   5.2355000e-01   3.7700000e+01   1.6127961e+00
   5.2360000e-01   3.7600000e+01   1.6343534e+00
   5.2365000e-01   3.7600000e+01   1.6343534e+00
   5.2370000e-01   3.7700000e+01   1.6333333e+00
   5.2375000e-01   3.7600000e+01   1.6878652e+00
   5.2380000e-01   3.7600000e+01   1.6878652e+00
   5.2385000e-01   3.7600000e+01   1.6878652e+00
   5.2390000e-01   3.7600000e+01   1.6878652e+00
   5.2395000e-01   3.7600000e+01   1.6878652e+00
   5.2400000e-01   3.7600000e+01   1.6878652e+00
   5.2405000e-01   3.7600000e+01   1.6878652e+00
   5.2410000e-01   3.7600000e+01   1.6812694e+00
   5.2415000e-01   3.7600000e+01   1.6812694e+00
   5.2420000e-01   3.7700000e+01   1.6401219e+00
   5.2425000e-01   3.7700000e+01   1.6401219e+00
   5.2430000e-01   3.7700000e+01   1.6401219e+00
   5.2435000e-01   3.7700000e+01   1.6401219e+00
   5.2440000e-01   3.7800000e+01   1.6041613e+00
   5.2445000e-01   3.7800000e+01   1.6041613e+00
   5.2450000e-01   3.7800000e+01   1.6041613e+00
   5.2455000e-01   3.8000000e+01   1.5491933e+00
   5.2460000e-01   3.7900000e+01   1.5807874e+00
   5.2465000e-01   3.8000000e+01   1.5846486e+00
   5.2470000e-01   3.8000000e+01   1.5846486e+00
   5.2475000e-01   3.8100000e+01   1.6696640e+00
   5.2480000e-01   3.8000000e+01   1.6666667e+00
   5.2485000e-01   3.8200000e+01   1.6384274e+00
   5.2490000e-01   3.8200000e+01   1.6519349e+00
   5.2495000e-01   3.8100000e+01   1.5947832e+00
   5.2500000e-01   3.8200000e+01   1.5972198e+00
   5.2505000e-01   3.8200000e+01   1.5972198e+00
   5.2510000e-01   3.8100000e+01   1.6155494e+00
   5.2515000e-01   3.8100000e+01   1.6155494e+00
   5.2520000e-01   3.8200000e+01   1.6248077e+00
   5.2525000e-01   3.8000000e+01   1.6261748e+00
   5.2530000e-01   3.8000000e+01   1.5776213e+00
   5.2535000e-01   3.8000000e+01   1.5776213e+00
   5.2540000e-01   3.8000000e+01   1.5776213e+00
   5.2545000e-01   3.7900000e+01   1.5878007e+00
   5.2550000e-01   3.7800000e+01   1.5762121e+00
   5.2555000e-01   3.7800000e+01   1.5762121e+00
   5.2560000e-01   3.7800000e+01   1.5762121e+00
   5.2565000e-01   3.7800000e+01   1.5762121e+00
   5.2570000e-01   3.7700000e+01   1.5989580e+00
   5.2575000e-01   3.7600000e+01   1.5930404e+00
   5.2580000e-01   3.7700000e+01   1.6468826e+00
   5.2585000e-01   3.7600000e+01   1.6411378e+00
   5.2590000e-01   3.7600000e+01   1.6411378e+00
   5.2595000e-01   3.7600000e+01   1.6411378e+00
   5.2600000e-01   3.7500000e+01   1.7078251e+00
   5.2605000e-01   3.7300000e+01   1.6468826e+00
   5.2610000e-01   3.7400000e+01   1.6546232e+00
   5.2615000e-01   3.7200000e+01   1.6786238e+00
   5.2620000e-01   3.7200000e+01   1.6786238e+00
   5.2625000e-01   3.7300000e+01   1.6127961e+00
   5.2630000e-01   3.7300000e+01   1.6127961e+00
   5.2635000e-01   3.7400000e+01   1.5506271e+00
   5.2640000e-01   3.7400000e+01   1.5506271e+00
   5.2645000e-01   3.7400000e+01   1.5506271e+00
   5.2650000e-01   3.7400000e+01   1.5506271e+00
   5.2655000e-01   3.7300000e+01   1.5132746e+00
   5.2660000e-01   3.7200000e+01   1.4892205e+00
   5.2665000e-01   3.7200000e+01   1.4892205e+00
   5.2670000e-01   3.7300000e+01   1.5205993e+00
   5.2675000e-01   3.7300000e+01   1.5205993e+00
   5.2680000e-01   3.7300000e+01   1.5205993e+00
   5.2685000e-01   3.7200000e+01   1.5832456e+00
   5.2690000e-01   3.7100000e+01   1.5878007e+00
   5.2695000e-01   3.7100000e+01   1.5878007e+00
   5.2700000e-01   3.7100000e+01   1.5878007e+00
   5.2705000e-01   3.7200000e+01   1.5620499e+00
   5.2710000e-01   3.7200000e+01   1.5620499e+00
   5.2715000e-01   3.7200000e+01   1.5620499e+00
   5.2720000e-01   3.7200000e+01   1.5620499e+00
   5.2725000e-01   3.7300000e+01   1.5709162e+00
   5.2730000e-01   3.7500000e+01   1.5581328e+00
   5.2735000e-01   3.7500000e+01   1.5581328e+00
   5.2740000e-01   3.7600000e+01   1.5577762e+00
   5.2745000e-01   3.7400000e+01   1.5577762e+00
   5.2750000e-01   3.7500000e+01   1.6003472e+00
   5.2755000e-01   3.7600000e+01   1.5070206e+00
   5.2760000e-01   3.7600000e+01   1.5070206e+00
   5.2765000e-01   3.7800000e+01   1.5620499e+00
   5.2770000e-01   3.7700000e+01   1.5132746e+00
   5.2775000e-01   3.7600000e+01   1.5506271e+00
   5.2780000e-01   3.7400000e+01   1.5577762e+00
   5.2785000e-01   3.7600000e+01   1.5577762e+00
   5.2790000e-01   3.7500000e+01   1.5147424e+00
   5.2795000e-01   3.7600000e+01   1.5289793e+00
   5.2800000e-01   3.7600000e+01   1.5289793e+00
   5.2805000e-01   3.7600000e+01   1.5289793e+00
   5.2810000e-01   3.7600000e+01   1.5289793e+00
   5.2815000e-01   3.7600000e+01   1.5289793e+00
   5.2820000e-01   3.7600000e+01   1.5289793e+00
   5.2825000e-01   3.7600000e+01   1.5289793e+00
   5.2830000e-01   3.7600000e+01   1.5289793e+00
   5.2835000e-01   3.7600000e+01   1.5289793e+00
   5.2840000e-01   3.7600000e+01   1.5289793e+00
   5.2845000e-01   3.7600000e+01   1.5289793e+00
   5.2850000e-01   3.7500000e+01   1.5438048e+00
   5.2855000e-01   3.7500000e+01   1.5438048e+00
   5.2860000e-01   3.7500000e+01   1.5438048e+00
   5.2865000e-01   3.7600000e+01   1.5289793e+00
   5.2870000e-01   3.7400000e+01   1.5070206e+00
   5.2875000e-01   3.7500000e+01   1.5293426e+00
   5.2880000e-01   3.7500000e+01   1.5293426e+00
   5.2885000e-01   3.7400000e+01   1.6000000e+00
   5.2890000e-01   3.7400000e+01   1.6000000e+00
   5.2895000e-01   3.7500000e+01   1.6003472e+00
   5.2900000e-01   3.7600000e+01   1.6275407e+00
