     time (us)      	MABM		AB		AM		BM		A		B		ABM		M
   1.5800000e+04   4.2083333e+00   4.1666667e-01   6.1187500e+01   6.0291667e+01   5.9916667e+02   6.0006250e+02   2.0833333e-02   3.6250833e+03
   1.5900000e+04   4.2500000e+00   4.1666667e-01   6.1375000e+01   6.0458333e+01   5.9893750e+02   5.9985417e+02   2.0833333e-02   3.6246458e+03
   1.6000000e+04   4.3125000e+00   4.3750000e-01   6.1458333e+01   6.0729167e+01   5.9877083e+02   5.9950000e+02   2.0833333e-02   3.6241667e+03
   1.6100000e+04   4.3750000e+00   4.3750000e-01   6.1750000e+01   6.0895833e+01   5.9841667e+02   5.9927083e+02   2.0833333e-02   3.6235833e+03
   1.6200000e+04   4.4583333e+00   4.3750000e-01   6.1937500e+01   6.1145833e+01   5.9814583e+02   5.9893750e+02   2.0833333e-02   3.6229792e+03
   1.6300000e+04   4.4791667e+00   4.3750000e-01   6.2270833e+01   6.1375000e+01   5.9779167e+02   5.9868750e+02   2.0833333e-02   3.6223750e+03
   1.6400000e+04   4.5208333e+00   4.5833333e-01   6.2604167e+01   6.1583333e+01   5.9739583e+02   5.9841667e+02   2.0833333e-02   3.6217500e+03
   1.6500000e+04   4.5625000e+00   4.7916667e-01   6.2833333e+01   6.1812500e+01   5.9710417e+02   5.9812500e+02   2.0833333e-02   3.6212083e+03
   1.6600000e+04   4.6250000e+00   4.7916667e-01   6.3083333e+01   6.1979167e+01   5.9679167e+02   5.9789583e+02   2.0833333e-02   3.6206667e+03
   1.6700000e+04   4.6875000e+00   5.0000000e-01   6.3437500e+01   6.2270833e+01   5.9635417e+02   5.9752083e+02   2.0833333e-02   3.6198958e+03
   1.6800000e+04   4.7291667e+00   5.0000000e-01   6.3770833e+01   6.2708333e+01   5.9597917e+02   5.9704167e+02   2.0833333e-02   3.6190417e+03
   1.6900000e+04   4.8958333e+00   5.0000000e-01   6.3895833e+01   6.2854167e+01   5.9568750e+02   5.9672917e+02   2.0833333e-02   3.6184375e+03
   1.7000000e+04   4.9166667e+00   5.0000000e-01   6.4187500e+01   6.3062500e+01   5.9537500e+02   5.9650000e+02   2.0833333e-02   3.6178958e+03
   1.7100000e+04   5.0000000e+00   5.2083333e-01   6.4354167e+01   6.3291667e+01   5.9510417e+02   5.9616667e+02   2.0833333e-02   3.6173333e+03
   1.7200000e+04   5.0208333e+00   5.2083333e-01   6.4562500e+01   6.3625000e+01   5.9487500e+02   5.9581250e+02   2.0833333e-02   3.6167500e+03
   1.7300000e+04   5.0625000e+00   5.2083333e-01   6.4833333e+01   6.3812500e+01   5.9456250e+02   5.9558333e+02   2.0833333e-02   3.6162083e+03
   1.7400000e+04   5.1250000e+00   5.2083333e-01   6.5229167e+01   6.4104167e+01   5.9410417e+02   5.9522917e+02   2.0833333e-02   3.6153958e+03
   1.7500000e+04   5.1666667e+00   5.2083333e-01   6.5395833e+01   6.4291667e+01   5.9389583e+02   5.9500000e+02   2.0833333e-02   3.6149583e+03
   1.7600000e+04   5.2083333e+00   5.2083333e-01   6.5645833e+01   6.4437500e+01   5.9360417e+02   5.9481250e+02   2.0833333e-02   3.6144792e+03
   1.7700000e+04   5.3541667e+00   5.2083333e-01   6.5729167e+01   6.4520833e+01   5.9337500e+02   5.9458333e+02   2.0833333e-02   3.6140208e+03
   1.7800000e+04   5.4166667e+00   5.2083333e-01   6.5895833e+01   6.4687500e+01   5.9312500e+02   5.9433333e+02   4.1666667e-02   3.6135417e+03
   1.7900000e+04   5.4791667e+00   5.2083333e-01   6.6125000e+01   6.5000000e+01   5.9283333e+02   5.9395833e+02   4.1666667e-02   3.6128750e+03
   1.8000000e+04   5.6041667e+00   5.2083333e-01   6.6333333e+01   6.5145833e+01   5.9252083e+02   5.9370833e+02   2.0833333e-02   3.6122917e+03
   1.8100000e+04   5.6666667e+00   5.2083333e-01   6.6541667e+01   6.5625000e+01   5.9225000e+02   5.9316667e+02   2.0833333e-02   3.6114792e+03
   1.8200000e+04   5.7291667e+00   5.4166667e-01   6.7000000e+01   6.6020833e+01   5.9170833e+02   5.9268750e+02   2.0833333e-02   3.6105000e+03
   1.8300000e+04   5.7708333e+00   5.4166667e-01   6.7354167e+01   6.6250000e+01   5.9129167e+02   5.9239583e+02   4.1666667e-02   3.6098125e+03
   1.8400000e+04   5.8958333e+00   5.4166667e-01   6.7500000e+01   6.6458333e+01   5.9102083e+02   5.9206250e+02   4.1666667e-02   3.6092083e+03
   1.8500000e+04   5.9375000e+00   5.4166667e-01   6.7895833e+01   6.6687500e+01   5.9060417e+02   5.9181250e+02   2.0833333e-02   3.6085208e+03
   1.8600000e+04   6.0208333e+00   5.4166667e-01   6.8000000e+01   6.6979167e+01   5.9041667e+02   5.9143750e+02   2.0833333e-02   3.6079583e+03
   1.8700000e+04   6.1041667e+00   5.4166667e-01   6.8166667e+01   6.7145833e+01   5.9016667e+02   5.9118750e+02   2.0833333e-02   3.6074583e+03
   1.8800000e+04   6.1666667e+00   5.4166667e-01   6.8333333e+01   6.7645833e+01   5.8993750e+02   5.9062500e+02   2.0833333e-02   3.6066667e+03
   1.8900000e+04   6.2291667e+00   5.4166667e-01   6.8562500e+01   6.7875000e+01   5.8964583e+02   5.9033333e+02   2.0833333e-02   3.6060833e+03
   1.9000000e+04   6.3541667e+00   5.6250000e-01   6.8750000e+01   6.8020833e+01   5.8931250e+02   5.9004167e+02   2.0833333e-02   3.6055000e+03
   1.9100000e+04   6.4166667e+00   5.6250000e-01   6.9000000e+01   6.8270833e+01   5.8900000e+02   5.8972917e+02   2.0833333e-02   3.6048750e+03
   1.9200000e+04   6.4375000e+00   5.6250000e-01   6.9208333e+01   6.8520833e+01   5.8877083e+02   5.8945833e+02   2.0833333e-02   3.6043750e+03
   1.9300000e+04   6.5000000e+00   5.6250000e-01   6.9520833e+01   6.8895833e+01   5.8839583e+02   5.8902083e+02   2.0833333e-02   3.6035625e+03
   1.9400000e+04   6.6250000e+00   5.8333333e-01   6.9583333e+01   6.9041667e+01   5.8818750e+02   5.8872917e+02   2.0833333e-02   3.6031042e+03
   1.9500000e+04   6.7500000e+00   5.8333333e-01   6.9729167e+01   6.9083333e+01   5.8791667e+02   5.8856250e+02   2.0833333e-02   3.6026667e+03
   1.9600000e+04   6.8125000e+00   5.8333333e-01   7.0020833e+01   6.9291667e+01   5.8756250e+02   5.8829167e+02   2.0833333e-02   3.6020417e+03
   1.9700000e+04   6.8125000e+00   5.8333333e-01   7.0250000e+01   6.9500000e+01   5.8733333e+02   5.8808333e+02   2.0833333e-02   3.6016042e+03
   1.9800000e+04   6.9375000e+00   5.8333333e-01   7.0541667e+01   6.9666667e+01   5.8691667e+02   5.8779167e+02   2.0833333e-02   3.6008958e+03
   1.9900000e+04   7.0208333e+00   5.8333333e-01   7.0666667e+01   6.9916667e+01   5.8670833e+02   5.8745833e+02   2.0833333e-02   3.6003542e+03
   2.0000000e+04   7.0833333e+00   5.8333333e-01   7.0833333e+01   7.0333333e+01   5.8647917e+02   5.8697917e+02   2.0833333e-02   3.5996458e+03
   2.0100000e+04   7.1666667e+00   5.8333333e-01   7.1166667e+01   7.0562500e+01   5.8606250e+02   5.8666667e+02   2.0833333e-02   3.5989167e+03
   2.0200000e+04   7.3125000e+00   6.0416667e-01   7.1291667e+01   7.0750000e+01   5.8575000e+02   5.8629167e+02   4.1666667e-02   3.5982917e+03
   2.0300000e+04   7.3750000e+00   6.0416667e-01   7.1520833e+01   7.1020833e+01   5.8545833e+02   5.8595833e+02   4.1666667e-02   3.5976667e+03
   2.0400000e+04   7.4375000e+00   6.2500000e-01   7.1812500e+01   7.1145833e+01   5.8510417e+02   5.8577083e+02   2.0833333e-02   3.5971458e+03
   2.0500000e+04   7.5208333e+00   6.2500000e-01   7.2125000e+01   7.1187500e+01   5.8470833e+02   5.8564583e+02   2.0833333e-02   3.5966250e+03
   2.0600000e+04   7.6875000e+00   6.2500000e-01   7.2270833e+01   7.1270833e+01   5.8439583e+02   5.8539583e+02   2.0833333e-02   3.5960625e+03
   2.0700000e+04   7.7916667e+00   6.4583333e-01   7.2520833e+01   7.1437500e+01   5.8402083e+02   5.8510417e+02   2.0833333e-02   3.5954375e+03
   2.0800000e+04   7.8541667e+00   6.4583333e-01   7.2729167e+01   7.1645833e+01   5.8375000e+02   5.8483333e+02   2.0833333e-02   3.5948958e+03
   2.0900000e+04   7.9166667e+00   6.4583333e-01   7.2979167e+01   7.1791667e+01   5.8343750e+02   5.8462500e+02   2.0833333e-02   3.5943750e+03
   2.1000000e+04   8.0625000e+00   6.4583333e-01   7.3000000e+01   7.2041667e+01   5.8327083e+02   5.8422917e+02   2.0833333e-02   3.5938125e+03
   2.1100000e+04   8.1458333e+00   6.4583333e-01   7.3166667e+01   7.2145833e+01   5.8302083e+02   5.8404167e+02   2.0833333e-02   3.5933750e+03
   2.1200000e+04   8.2291667e+00   6.4583333e-01   7.3291667e+01   7.2437500e+01   5.8281250e+02   5.8366667e+02   2.0833333e-02   3.5927917e+03
   2.1300000e+04   8.3125000e+00   6.4583333e-01   7.3479167e+01   7.2604167e+01   5.8254167e+02   5.8341667e+02   2.0833333e-02   3.5922708e+03
   2.1400000e+04   8.4375000e+00   6.4583333e-01   7.3666667e+01   7.2854167e+01   5.8222917e+02   5.8304167e+02   2.0833333e-02   3.5915833e+03
   2.1500000e+04   8.5416667e+00   6.4583333e-01   7.3854167e+01   7.3062500e+01   5.8193750e+02   5.8272917e+02   2.0833333e-02   3.5909792e+03
   2.1600000e+04   8.6041667e+00   6.4583333e-01   7.4166667e+01   7.3187500e+01   5.8156250e+02   5.8254167e+02   2.0833333e-02   3.5904167e+03
   2.1700000e+04   8.6250000e+00   6.4583333e-01   7.4437500e+01   7.3395833e+01   5.8127083e+02   5.8231250e+02   2.0833333e-02   3.5898958e+03
   2.1800000e+04   8.7708333e+00   6.4583333e-01   7.4500000e+01   7.3437500e+01   5.8106250e+02   5.8212500e+02   2.0833333e-02   3.5895000e+03
   2.1900000e+04   8.9375000e+00   6.4583333e-01   7.4583333e+01   7.3500000e+01   5.8081250e+02   5.8189583e+02   2.0833333e-02   3.5890208e+03
   2.2000000e+04   9.0208333e+00   6.4583333e-01   7.4750000e+01   7.3833333e+01   5.8056250e+02   5.8147917e+02   2.0833333e-02   3.5883542e+03
   2.2100000e+04   9.2291667e+00   6.4583333e-01   7.4916667e+01   7.3958333e+01   5.8018750e+02   5.8114583e+02   2.0833333e-02   3.5876458e+03
   2.2200000e+04   9.4166667e+00   6.6666667e-01   7.4958333e+01   7.4041667e+01   5.7993750e+02   5.8085417e+02   2.0833333e-02   3.5871458e+03
   2.2300000e+04   9.5208333e+00   6.6666667e-01   7.5104167e+01   7.4375000e+01   5.7968750e+02   5.8041667e+02   2.0833333e-02   3.5864583e+03
   2.2400000e+04   9.6458333e+00   6.6666667e-01   7.5375000e+01   7.4562500e+01   5.7929167e+02   5.8010417e+02   2.0833333e-02   3.5857500e+03
   2.2500000e+04   9.6666667e+00   6.6666667e-01   7.5625000e+01   7.4750000e+01   5.7902083e+02   5.7989583e+02   2.0833333e-02   3.5852708e+03
   2.2600000e+04   9.7083333e+00   6.6666667e-01   7.5895833e+01   7.5000000e+01   5.7870833e+02   5.7960417e+02   2.0833333e-02   3.5846667e+03
   2.2700000e+04   9.7291667e+00   6.6666667e-01   7.6208333e+01   7.5333333e+01   5.7837500e+02   5.7925000e+02   2.0833333e-02   3.5839792e+03
   2.2800000e+04   9.8750000e+00   6.6666667e-01   7.6229167e+01   7.5500000e+01   5.7820833e+02   5.7893750e+02   2.0833333e-02   3.5835000e+03
   2.2900000e+04   1.0041667e+01   6.6666667e-01   7.6479167e+01   7.5666667e+01   5.7779167e+02   5.7860417e+02   2.0833333e-02   3.5827500e+03
   2.3000000e+04   1.0145833e+01   6.6666667e-01   7.6687500e+01   7.5854167e+01   5.7747917e+02   5.7831250e+02   2.0833333e-02   3.5821458e+03
   2.3100000e+04   1.0187500e+01   6.6666667e-01   7.6854167e+01   7.5979167e+01   5.7727083e+02   5.7814583e+02   2.0833333e-02   3.5817708e+03
   2.3200000e+04   1.0208333e+01   6.6666667e-01   7.7062500e+01   7.6104167e+01   5.7704167e+02   5.7800000e+02   2.0833333e-02   3.5813958e+03
   2.3300000e+04   1.0354167e+01   6.6666667e-01   7.7125000e+01   7.6312500e+01   5.7683333e+02   5.7764583e+02   2.0833333e-02   3.5808333e+03
   2.3400000e+04   1.0458333e+01   6.6666667e-01   7.7187500e+01   7.6416667e+01   5.7666667e+02   5.7743750e+02   2.0833333e-02   3.5804583e+03
   2.3500000e+04   1.0520833e+01   6.6666667e-01   7.7375000e+01   7.6708333e+01   5.7641667e+02   5.7708333e+02   2.0833333e-02   3.5798542e+03
   2.3600000e+04   1.0583333e+01   6.6666667e-01   7.7645833e+01   7.6770833e+01   5.7608333e+02   5.7695833e+02   2.0833333e-02   3.5793958e+03
   2.3700000e+04   1.0645833e+01   6.6666667e-01   7.7854167e+01   7.7041667e+01   5.7581250e+02   5.7662500e+02   2.0833333e-02   3.5787917e+03
   2.3800000e+04   1.0791667e+01   6.6666667e-01   7.7875000e+01   7.7104167e+01   5.7564583e+02   5.7641667e+02   2.0833333e-02   3.5784167e+03
   2.3900000e+04   1.0812500e+01   6.6666667e-01   7.8083333e+01   7.7291667e+01   5.7541667e+02   5.7620833e+02   2.0833333e-02   3.5779792e+03
   2.4000000e+04   1.0875000e+01   6.6666667e-01   7.8416667e+01   7.7604167e+01   5.7502083e+02   5.7583333e+02   2.0833333e-02   3.5772083e+03
   2.4100000e+04   1.0958333e+01   6.6666667e-01   7.8562500e+01   7.7708333e+01   5.7479167e+02   5.7564583e+02   2.0833333e-02   3.5767917e+03
   2.4200000e+04   1.1062500e+01   6.6666667e-01   7.8791667e+01   7.7958333e+01   5.7445833e+02   5.7529167e+02   2.0833333e-02   3.5761042e+03
   2.4300000e+04   1.1208333e+01   6.6666667e-01   7.8875000e+01   7.8083333e+01   5.7422917e+02   5.7502083e+02   2.0833333e-02   3.5756042e+03
   2.4400000e+04   1.1270833e+01   6.6666667e-01   7.8958333e+01   7.8291667e+01   5.7408333e+02   5.7475000e+02   2.0833333e-02   3.5751875e+03
   2.4500000e+04   1.1291667e+01   6.6666667e-01   7.9166667e+01   7.8625000e+01   5.7381250e+02   5.7435417e+02   6.2500000e-02   3.5745625e+03
   2.4600000e+04   1.1458333e+01   6.6666667e-01   7.9291667e+01   7.8708333e+01   5.7354167e+02   5.7412500e+02   4.1666667e-02   3.5740417e+03
   2.4700000e+04   1.1562500e+01   6.6666667e-01   7.9479167e+01   7.8833333e+01   5.7325000e+02   5.7389583e+02   4.1666667e-02   3.5735208e+03
   2.4800000e+04   1.1625000e+01   6.6666667e-01   7.9687500e+01   7.9041667e+01   5.7297917e+02   5.7362500e+02   4.1666667e-02   3.5729792e+03
   2.4900000e+04   1.1770833e+01   6.6666667e-01   7.9750000e+01   7.9208333e+01   5.7277083e+02   5.7331250e+02   4.1666667e-02   3.5724583e+03
   2.5000000e+04   1.1958333e+01   6.6666667e-01   7.9833333e+01   7.9250000e+01   5.7247917e+02   5.7306250e+02   6.2500000e-02   3.5719375e+03
   2.5100000e+04   1.2083333e+01   6.6666667e-01   7.9937500e+01   7.9333333e+01   5.7227083e+02   5.7287500e+02   4.1666667e-02   3.5715208e+03
   2.5200000e+04   1.2125000e+01   6.6666667e-01   8.0125000e+01   7.9562500e+01   5.7204167e+02   5.7260417e+02   4.1666667e-02   3.5710208e+03
   2.5300000e+04   1.2250000e+01   6.6666667e-01   8.0208333e+01   7.9625000e+01   5.7183333e+02   5.7241667e+02   4.1666667e-02   3.5706250e+03
   2.5400000e+04   1.2458333e+01   6.6666667e-01   8.0229167e+01   7.9666667e+01   5.7160417e+02   5.7216667e+02   4.1666667e-02   3.5701458e+03
   2.5500000e+04   1.2583333e+01   6.6666667e-01   8.0354167e+01   8.0000000e+01   5.7135417e+02   5.7170833e+02   4.1666667e-02   3.5694375e+03
   2.5600000e+04   1.2770833e+01   6.6666667e-01   8.0562500e+01   8.0041667e+01   5.7095833e+02   5.7147917e+02   4.1666667e-02   3.5688125e+03
   2.5700000e+04   1.2916667e+01   6.6666667e-01   8.0625000e+01   8.0125000e+01   5.7075000e+02   5.7125000e+02   4.1666667e-02   3.5683750e+03
   2.5800000e+04   1.3000000e+01   6.6666667e-01   8.0895833e+01   8.0333333e+01   5.7039583e+02   5.7095833e+02   4.1666667e-02   3.5677292e+03
   2.5900000e+04   1.3062500e+01   6.6666667e-01   8.1250000e+01   8.0479167e+01   5.6997917e+02   5.7075000e+02   4.1666667e-02   3.5671042e+03
   2.6000000e+04   1.3125000e+01   6.6666667e-01   8.1416667e+01   8.0604167e+01   5.6975000e+02   5.7056250e+02   4.1666667e-02   3.5666875e+03
   2.6100000e+04   1.3270833e+01   6.6666667e-01   8.1500000e+01   8.0833333e+01   5.6952083e+02   5.7018750e+02   4.1666667e-02   3.5660833e+03
   2.6200000e+04   1.3354167e+01   6.6666667e-01   8.1666667e+01   8.0875000e+01   5.6927083e+02   5.7006250e+02   4.1666667e-02   3.5657083e+03
   2.6300000e+04   1.3500000e+01   6.6666667e-01   8.1729167e+01   8.1000000e+01   5.6906250e+02   5.6979167e+02   4.1666667e-02   3.5652292e+03
   2.6400000e+04   1.3645833e+01   6.6666667e-01   8.1770833e+01   8.1083333e+01   5.6887500e+02   5.6956250e+02   4.1666667e-02   3.5648125e+03
   2.6500000e+04   1.3750000e+01   6.6666667e-01   8.1854167e+01   8.1229167e+01   5.6868750e+02   5.6931250e+02   4.1666667e-02   3.5643750e+03
   2.6600000e+04   1.3895833e+01   6.6666667e-01   8.1895833e+01   8.1458333e+01   5.6850000e+02   5.6893750e+02   4.1666667e-02   3.5638125e+03
   2.6700000e+04   1.4083333e+01   6.6666667e-01   8.2062500e+01   8.1520833e+01   5.6814583e+02   5.6868750e+02   4.1666667e-02   3.5632083e+03
   2.6800000e+04   1.4187500e+01   6.8750000e-01   8.2333333e+01   8.1625000e+01   5.6775000e+02   5.6845833e+02   4.1666667e-02   3.5626250e+03
   2.6900000e+04   1.4354167e+01   6.8750000e-01   8.2458333e+01   8.1812500e+01   5.6745833e+02   5.6810417e+02   4.1666667e-02   3.5619792e+03
   2.7000000e+04   1.4479167e+01   6.8750000e-01   8.2500000e+01   8.1937500e+01   5.6729167e+02   5.6785417e+02   4.1666667e-02   3.5615625e+03
   2.7100000e+04   1.4583333e+01   6.8750000e-01   8.2708333e+01   8.2145833e+01   5.6697917e+02   5.6754167e+02   4.1666667e-02   3.5609375e+03
   2.7200000e+04   1.4687500e+01   7.0833333e-01   8.2791667e+01   8.2229167e+01   5.6677083e+02   5.6733333e+02   4.1666667e-02   3.5605625e+03
   2.7300000e+04   1.4833333e+01   7.0833333e-01   8.3041667e+01   8.2333333e+01   5.6637500e+02   5.6708333e+02   4.1666667e-02   3.5599167e+03
   2.7400000e+04   1.4979167e+01   7.0833333e-01   8.3104167e+01   8.2437500e+01   5.6616667e+02   5.6683333e+02   4.1666667e-02   3.5594583e+03
   2.7500000e+04   1.5041667e+01   7.2916667e-01   8.3229167e+01   8.2645833e+01   5.6595833e+02   5.6654167e+02   4.1666667e-02   3.5590000e+03
   2.7600000e+04   1.5145833e+01   7.2916667e-01   8.3270833e+01   8.2729167e+01   5.6581250e+02   5.6635417e+02   4.1666667e-02   3.5586667e+03
   2.7700000e+04   1.5250000e+01   7.2916667e-01   8.3458333e+01   8.2770833e+01   5.6552083e+02   5.6620833e+02   4.1666667e-02   3.5582292e+03
   2.7800000e+04   1.5395833e+01   7.2916667e-01   8.3562500e+01   8.2979167e+01   5.6527083e+02   5.6585417e+02   4.1666667e-02   3.5576250e+03
   2.7900000e+04   1.5541667e+01   7.2916667e-01   8.3666667e+01   8.3062500e+01   5.6502083e+02   5.6562500e+02   4.1666667e-02   3.5571458e+03
   2.8000000e+04   1.5625000e+01   7.5000000e-01   8.3833333e+01   8.3250000e+01   5.6475000e+02   5.6533333e+02   4.1666667e-02   3.5566250e+03
   2.8100000e+04   1.5812500e+01   7.5000000e-01   8.4000000e+01   8.3333333e+01   5.6439583e+02   5.6506250e+02   4.1666667e-02   3.5560000e+03
   2.8200000e+04   1.5916667e+01   7.5000000e-01   8.4000000e+01   8.3520833e+01   5.6429167e+02   5.6477083e+02   4.1666667e-02   3.5556042e+03
   2.8300000e+04   1.6083333e+01   7.5000000e-01   8.4145833e+01   8.3604167e+01   5.6397917e+02   5.6452083e+02   4.1666667e-02   3.5550417e+03
   2.8400000e+04   1.6145833e+01   7.5000000e-01   8.4395833e+01   8.3854167e+01   5.6366667e+02   5.6420833e+02   4.1666667e-02   3.5544167e+03
   2.8500000e+04   1.6270833e+01   7.5000000e-01   8.4479167e+01   8.3937500e+01   5.6345833e+02   5.6400000e+02   4.1666667e-02   3.5540000e+03
   2.8600000e+04   1.6395833e+01   7.5000000e-01   8.4562500e+01   8.3916667e+01   5.6322917e+02   5.6387500e+02   6.2500000e-02   3.5536667e+03
   2.8700000e+04   1.6416667e+01   7.5000000e-01   8.4708333e+01   8.4166667e+01   5.6306250e+02   5.6360417e+02   6.2500000e-02   3.5532292e+03
   2.8800000e+04   1.6541667e+01   7.5000000e-01   8.4770833e+01   8.4229167e+01   5.6287500e+02   5.6341667e+02   6.2500000e-02   3.5528542e+03
   2.8900000e+04   1.6604167e+01   7.5000000e-01   8.5291667e+01   8.4395833e+01   5.6229167e+02   5.6318750e+02   6.2500000e-02   3.5520417e+03
   2.9000000e+04   1.6708333e+01   7.5000000e-01   8.5416667e+01   8.4625000e+01   5.6206250e+02   5.6285417e+02   6.2500000e-02   3.5514792e+03
   2.9100000e+04   1.6833333e+01   7.5000000e-01   8.5479167e+01   8.4791667e+01   5.6187500e+02   5.6256250e+02   6.2500000e-02   3.5510000e+03
   2.9200000e+04   1.6979167e+01   7.5000000e-01   8.5625000e+01   8.4854167e+01   5.6158333e+02   5.6235417e+02   6.2500000e-02   3.5505000e+03
   2.9300000e+04   1.7104167e+01   7.5000000e-01   8.5833333e+01   8.5041667e+01   5.6125000e+02   5.6204167e+02   6.2500000e-02   3.5498542e+03
   2.9400000e+04   1.7250000e+01   7.5000000e-01   8.5895833e+01   8.5166667e+01   5.6104167e+02   5.6177083e+02   6.2500000e-02   3.5493750e+03
   2.9500000e+04   1.7500000e+01   7.7083333e-01   8.5916667e+01   8.5041667e+01   5.6075000e+02   5.6162500e+02   6.2500000e-02   3.5489792e+03
   2.9600000e+04   1.7666667e+01   7.9166667e-01   8.5958333e+01   8.5062500e+01   5.6052083e+02   5.6141667e+02   6.2500000e-02   3.5485833e+03
   2.9700000e+04   1.7812500e+01   7.9166667e-01   8.6000000e+01   8.5166667e+01   5.6035417e+02   5.6118750e+02   4.1666667e-02   3.5481667e+03
   2.9800000e+04   1.7979167e+01   7.9166667e-01   8.6041667e+01   8.5312500e+01   5.6014583e+02   5.6087500e+02   4.1666667e-02   3.5476458e+03
   2.9900000e+04   1.8125000e+01   8.1250000e-01   8.6125000e+01   8.5500000e+01   5.5989583e+02   5.6052083e+02   4.1666667e-02   3.5470833e+03
   3.0000000e+04   1.8208333e+01   8.1250000e-01   8.6333333e+01   8.5666667e+01   5.5960417e+02   5.6027083e+02   4.1666667e-02   3.5465417e+03
   3.0100000e+04   1.8395833e+01   8.1250000e-01   8.6312500e+01   8.5729167e+01   5.5943750e+02   5.6002083e+02   4.1666667e-02   3.5461250e+03
   3.0200000e+04   1.8541667e+01   8.1250000e-01   8.6437500e+01   8.5833333e+01   5.5916667e+02   5.5977083e+02   4.1666667e-02   3.5456042e+03
   3.0300000e+04   1.8770833e+01   8.1250000e-01   8.6541667e+01   8.5750000e+01   5.5883333e+02   5.5962500e+02   4.1666667e-02   3.5451250e+03
   3.0400000e+04   1.8916667e+01   8.1250000e-01   8.6583333e+01   8.5916667e+01   5.5864583e+02   5.5931250e+02   4.1666667e-02   3.5446250e+03
   3.0500000e+04   1.9104167e+01   8.1250000e-01   8.6583333e+01   8.5979167e+01   5.5845833e+02   5.5906250e+02   4.1666667e-02   3.5441875e+03
   3.0600000e+04   1.9145833e+01   8.1250000e-01   8.6854167e+01   8.6250000e+01   5.5812500e+02   5.5872917e+02   6.2500000e-02   3.5435417e+03
   3.0700000e+04   1.9270833e+01   8.1250000e-01   8.7000000e+01   8.6520833e+01   5.5787500e+02   5.5835417e+02   4.1666667e-02   3.5428958e+03
   3.0800000e+04   1.9479167e+01   8.1250000e-01   8.6937500e+01   8.6625000e+01   5.5772917e+02   5.5804167e+02   4.1666667e-02   3.5424375e+03
   3.0900000e+04   1.9520833e+01   8.3333333e-01   8.7125000e+01   8.6895833e+01   5.5747917e+02   5.5770833e+02   4.1666667e-02   3.5418958e+03
