itr (50us dt) A(t) R(t)
1101000 2 631
1102000 4 604
1103000 3 592
1104000 5 589
1105000 0 573
1106000 1 569
1107000 2 575
1108000 2 578
1109000 1 581
1110000 2 570
1111000 2 564
1112000 0 561
1113000 1 550
1114000 1 549
1115000 3 552
1116000 2 549
1117000 0 534
1118000 0 530
1119000 2 528
1120000 1 532
1121000 0 531
1122000 0 524
1123000 0 524
1124000 1 518
1125000 1 512
1126000 2 509
1127000 1 510
1128000 2 505
1129000 2 493
1130000 4 480
1131000 0 478
1132000 2 474
1133000 0 458
1134000 1 455
1135000 4 457
1136000 2 446
1137000 1 442
1138000 1 439
1139000 2 445
1140000 1 441
1141000 1 444
1142000 2 446
1143000 0 439
1144000 1 410
1145000 6 387
1146000 5 370
1147000 4 356
1148000 2 353
1149000 2 350
1150000 1 351
1151000 0 353
1152000 1 358
1153000 1 365
1154000 0 369
1155000 0 378
1156000 1 379
1157000 3 362
1158000 2 360
1159000 1 363
1160000 0 368
1161000 0 373
1162000 0 372
1163000 1 373
1164000 1 377
1165000 4 367
1166000 4 356
1167000 3 340
1168000 0 346
1169000 2 346
1170000 1 336
1171000 1 349
1172000 0 342
1173000 0 339
1174000 0 348
1175000 5 347
1176000 3 343
1177000 2 343
1178000 1 336
1179000 3 324
1180000 3 319
1181000 4 304
1182000 1 296
1183000 2 291
1184000 4 296
1185000 1 294
1186000 2 286
1187000 8 274
1188000 4 254
1189000 2 248
1190000 4 245
1191000 5 240
1192000 1 238
1193000 3 228
1194000 4 230
1195000 3 227
1196000 2 229
1197000 2 230
1198000 1 227
1199000 1 232
1200000 1 238
1201000 4 248
1202000 1 249
1203000 1 252
1204000 1 253
1205000 0 253
1206000 3 254
1207000 1 255
1208000 4 249
1209000 3 242
1210000 2 234
1211000 2 231
1212000 4 216
1213000 7 201
1214000 8 184
1215000 3 182
1216000 2 186
1217000 2 187
1218000 6 171
1219000 1 166
1220000 5 165
1221000 6 163
1222000 4 159
1223000 5 159
1224000 11 145
1225000 8 133
1226000 12 128
1227000 12 107
1228000 34 81
1229000 63 44
1230000 80 22
1231000 107 9
1232000 126 6
1233000 160 5
1234000 221 5
1235000 273 3
1236000 290 2
1237000 343 0
1238000 397 0
1239000 432 2
1240000 443 0
1241000 497 2
1242000 543 4
1243000 585 0
1244000 656 1
1245000 727 0
1246000 783 0
1247000 822 1
1248000 867 0
1249000 906 0
1250000 948 0
1251000 975 1
1252000 984 3
1253000 984 2
1254000 985 3
1255000 1019 2
1256000 1005 0
1257000 1010 2
1258000 1023 2
1259000 1013 1
1260000 980 1
1261000 951 3
1262000 941 0
1263000 954 2
1264000 958 1
1265000 965 2
1266000 946 0
1267000 945 3
1268000 939 2
1269000 929 4
1270000 934 0
1271000 893 2
1272000 875 1
1273000 882 2
1274000 886 2
1275000 870 4
1276000 908 0
1277000 933 2
1278000 950 2
1279000 982 0
1280000 1027 2
1281000 1045 2
1282000 1068 1
1283000 1067 4
1284000 1070 3
1285000 1104 3
1286000 1142 2
1287000 1108 1
1288000 1106 2
1289000 1109 0
1290000 1118 2
1291000 1065 2
1292000 1038 3
1293000 1049 3
1294000 1050 3
1295000 997 0
1296000 975 5
1297000 970 2
1298000 953 4
1299000 931 3
1300000 905 3
1301000 860 3
1302000 846 2
1303000 849 5
1304000 851 3
1305000 806 7
1306000 786 4
1307000 755 5
1308000 718 9
1309000 681 4
1310000 671 7
1311000 653 4
1312000 656 5
1313000 640 7
1314000 617 7
1315000 559 10
1316000 514 7
1317000 490 5
1318000 459 8
1319000 433 8
1320000 411 11
1321000 375 9
1322000 366 16
1323000 331 16
1324000 291 5
1325000 294 16
1326000 284 16
1327000 227 17
1328000 183 18
1329000 139 24
1330000 78 40
1331000 35 81
1332000 6 125
1333000 4 196
1334000 3 260
1335000 1 331
1336000 1 381
1337000 2 447
1338000 1 492
1339000 3 538
