	time (us)      MABM               AB           AM              BM               A              B                 ABM           M           
   1.7630000e+05   6.8031250e+01   0.0000000e+00   3.1343750e+01   3.1531250e+01   6.2500000e-01   4.3750000e-01   0.0000000e+00   3.5560625e+03
   1.7640000e+05   6.8031250e+01   0.0000000e+00   3.1328125e+01   3.1531250e+01   6.2500000e-01   4.2187500e-01   1.5625000e-02   3.5560625e+03
   1.7650000e+05   6.8062500e+01   0.0000000e+00   3.1312500e+01   3.1515625e+01   6.2500000e-01   4.2187500e-01   0.0000000e+00   3.5560469e+03
   1.7660000e+05   6.8093750e+01   0.0000000e+00   3.1296875e+01   3.1484375e+01   6.0937500e-01   4.2187500e-01   0.0000000e+00   3.5560312e+03
   1.7670000e+05   6.8093750e+01   0.0000000e+00   3.1296875e+01   3.1468750e+01   6.0937500e-01   4.3750000e-01   0.0000000e+00   3.5560469e+03
   1.7680000e+05   6.8125000e+01   0.0000000e+00   3.1265625e+01   3.1421875e+01   6.0937500e-01   4.5312500e-01   0.0000000e+00   3.5560625e+03
   1.7690000e+05   6.8109375e+01   0.0000000e+00   3.1265625e+01   3.1437500e+01   6.2500000e-01   4.5312500e-01   0.0000000e+00   3.5560781e+03
   1.7700000e+05   6.8109375e+01   0.0000000e+00   3.1265625e+01   3.1437500e+01   6.2500000e-01   4.5312500e-01   0.0000000e+00   3.5560781e+03
   1.7710000e+05   6.8156250e+01   0.0000000e+00   3.1218750e+01   3.1406250e+01   6.2500000e-01   4.3750000e-01   0.0000000e+00   3.5560625e+03
   1.7720000e+05   6.8156250e+01   0.0000000e+00   3.1234375e+01   3.1406250e+01   6.0937500e-01   4.3750000e-01   0.0000000e+00   3.5560469e+03
   1.7730000e+05   6.8125000e+01   0.0000000e+00   3.1234375e+01   3.1406250e+01   6.0937500e-01   4.3750000e-01   3.1250000e-02   3.5560781e+03
   1.7740000e+05   6.8171875e+01   0.0000000e+00   3.1218750e+01   3.1390625e+01   6.0937500e-01   4.3750000e-01   0.0000000e+00   3.5560469e+03
   1.7750000e+05   6.8187500e+01   0.0000000e+00   3.1203125e+01   3.1390625e+01   6.0937500e-01   4.2187500e-01   0.0000000e+00   3.5560312e+03
   1.7760000e+05   6.8203125e+01   0.0000000e+00   3.1203125e+01   3.1375000e+01   5.9375000e-01   4.2187500e-01   0.0000000e+00   3.5560156e+03
   1.7770000e+05   6.8203125e+01   0.0000000e+00   3.1187500e+01   3.1359375e+01   5.9375000e-01   4.2187500e-01   1.5625000e-02   3.5560312e+03
   1.7780000e+05   6.8203125e+01   0.0000000e+00   3.1203125e+01   3.1359375e+01   5.9375000e-01   4.3750000e-01   0.0000000e+00   3.5560312e+03
   1.7790000e+05   6.8218750e+01   0.0000000e+00   3.1187500e+01   3.1359375e+01   5.9375000e-01   4.2187500e-01   0.0000000e+00   3.5560156e+03
   1.7800000e+05   6.8234375e+01   0.0000000e+00   3.1171875e+01   3.1359375e+01   5.9375000e-01   4.0625000e-01   0.0000000e+00   3.5560000e+03
   1.7810000e+05   6.8250000e+01   0.0000000e+00   3.1171875e+01   3.1343750e+01   5.7812500e-01   4.0625000e-01   0.0000000e+00   3.5559844e+03
   1.7820000e+05   6.8250000e+01   0.0000000e+00   3.1156250e+01   3.1375000e+01   5.9375000e-01   3.7500000e-01   0.0000000e+00   3.5559688e+03
   1.7830000e+05   6.8234375e+01   0.0000000e+00   3.1171875e+01   3.1390625e+01   5.9375000e-01   3.7500000e-01   0.0000000e+00   3.5559688e+03
   1.7840000e+05   6.8234375e+01   0.0000000e+00   3.1187500e+01   3.1390625e+01   5.7812500e-01   3.7500000e-01   0.0000000e+00   3.5559531e+03
   1.7850000e+05   6.8265625e+01   0.0000000e+00   3.1171875e+01   3.1359375e+01   5.6250000e-01   3.7500000e-01   0.0000000e+00   3.5559375e+03
   1.7860000e+05   6.8250000e+01   0.0000000e+00   3.1187500e+01   3.1375000e+01   5.6250000e-01   3.7500000e-01   0.0000000e+00   3.5559375e+03
   1.7870000e+05   6.8250000e+01   0.0000000e+00   3.1187500e+01   3.1375000e+01   5.6250000e-01   3.7500000e-01   0.0000000e+00   3.5559375e+03
   1.7880000e+05   6.8234375e+01   0.0000000e+00   3.1187500e+01   3.1375000e+01   5.6250000e-01   3.7500000e-01   1.5625000e-02   3.5559531e+03
   1.7890000e+05   6.8265625e+01   0.0000000e+00   3.1171875e+01   3.1343750e+01   5.4687500e-01   3.7500000e-01   1.5625000e-02   3.5559375e+03
   1.7900000e+05   6.8281250e+01   0.0000000e+00   3.1171875e+01   3.1343750e+01   5.4687500e-01   3.7500000e-01   0.0000000e+00   3.5559219e+03
   1.7910000e+05   6.8312500e+01   0.0000000e+00   3.1140625e+01   3.1328125e+01   5.4687500e-01   3.5937500e-01   0.0000000e+00   3.5559062e+03
   1.7920000e+05   6.8328125e+01   0.0000000e+00   3.1125000e+01   3.1312500e+01   5.4687500e-01   3.5937500e-01   0.0000000e+00   3.5559062e+03
   1.7930000e+05   6.8328125e+01   0.0000000e+00   3.1125000e+01   3.1328125e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.7940000e+05   6.8343750e+01   0.0000000e+00   3.1093750e+01   3.1312500e+01   5.4687500e-01   3.2812500e-01   1.5625000e-02   3.5558906e+03
   1.7950000e+05   6.8375000e+01   0.0000000e+00   3.1093750e+01   3.1281250e+01   5.3125000e-01   3.4375000e-01   0.0000000e+00   3.5558750e+03
   1.7960000e+05   6.8375000e+01   0.0000000e+00   3.1078125e+01   3.1265625e+01   5.3125000e-01   3.4375000e-01   1.5625000e-02   3.5558906e+03
   1.7970000e+05   6.8406250e+01   0.0000000e+00   3.1078125e+01   3.1250000e+01   5.1562500e-01   3.4375000e-01   0.0000000e+00   3.5558594e+03
   1.7980000e+05   6.8437500e+01   0.0000000e+00   3.1031250e+01   3.1218750e+01   5.3125000e-01   3.4375000e-01   0.0000000e+00   3.5558750e+03
   1.7990000e+05   6.8437500e+01   0.0000000e+00   3.1015625e+01   3.1218750e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.8000000e+05   6.8437500e+01   0.0000000e+00   3.1000000e+01   3.1203125e+01   5.4687500e-01   3.4375000e-01   1.5625000e-02   3.5559062e+03
   1.8010000e+05   6.8468750e+01   0.0000000e+00   3.0984375e+01   3.1187500e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.8020000e+05   6.8468750e+01   0.0000000e+00   3.0953125e+01   3.1187500e+01   5.6250000e-01   3.2812500e-01   1.5625000e-02   3.5559062e+03
   1.8030000e+05   6.8500000e+01   0.0000000e+00   3.0953125e+01   3.1171875e+01   5.4687500e-01   3.2812500e-01   0.0000000e+00   3.5558750e+03
   1.8040000e+05   6.8531250e+01   0.0000000e+00   3.0921875e+01   3.1109375e+01   5.3125000e-01   3.4375000e-01   1.5625000e-02   3.5558906e+03
   1.8050000e+05   6.8515625e+01   0.0000000e+00   3.0937500e+01   3.1093750e+01   5.1562500e-01   3.5937500e-01   3.1250000e-02   3.5559062e+03
   1.8060000e+05   6.8578125e+01   0.0000000e+00   3.0906250e+01   3.1078125e+01   5.1562500e-01   3.4375000e-01   0.0000000e+00   3.5558594e+03
   1.8070000e+05   6.8625000e+01   0.0000000e+00   3.0875000e+01   3.1031250e+01   5.0000000e-01   3.4375000e-01   0.0000000e+00   3.5558438e+03
   1.8080000e+05   6.8609375e+01   0.0000000e+00   3.0875000e+01   3.1031250e+01   5.0000000e-01   3.4375000e-01   1.5625000e-02   3.5558594e+03
   1.8090000e+05   6.8656250e+01   0.0000000e+00   3.0843750e+01   3.1015625e+01   5.0000000e-01   3.2812500e-01   0.0000000e+00   3.5558281e+03
   1.8100000e+05   6.8656250e+01   0.0000000e+00   3.0875000e+01   3.1000000e+01   4.6875000e-01   3.4375000e-01   0.0000000e+00   3.5558125e+03
   1.8110000e+05   6.8656250e+01   0.0000000e+00   3.0875000e+01   3.1015625e+01   4.6875000e-01   3.2812500e-01   0.0000000e+00   3.5557969e+03
   1.8120000e+05   6.8671875e+01   0.0000000e+00   3.0843750e+01   3.0984375e+01   4.6875000e-01   3.2812500e-01   1.5625000e-02   3.5558125e+03
   1.8130000e+05   6.8687500e+01   0.0000000e+00   3.0812500e+01   3.0984375e+01   5.0000000e-01   3.2812500e-01   0.0000000e+00   3.5558281e+03
   1.8140000e+05   6.8718750e+01   0.0000000e+00   3.0781250e+01   3.0937500e+01   5.0000000e-01   3.4375000e-01   0.0000000e+00   3.5558438e+03
   1.8150000e+05   6.8734375e+01   0.0000000e+00   3.0750000e+01   3.0921875e+01   5.1562500e-01   3.4375000e-01   0.0000000e+00   3.5558594e+03
   1.8160000e+05   6.8734375e+01   0.0000000e+00   3.0765625e+01   3.0921875e+01   5.0000000e-01   3.4375000e-01   0.0000000e+00   3.5558438e+03
   1.8170000e+05   6.8718750e+01   0.0000000e+00   3.0781250e+01   3.0921875e+01   4.8437500e-01   3.4375000e-01   1.5625000e-02   3.5558438e+03
   1.8180000e+05   6.8734375e+01   0.0000000e+00   3.0781250e+01   3.0921875e+01   4.8437500e-01   3.4375000e-01   0.0000000e+00   3.5558281e+03
   1.8190000e+05   6.8734375e+01   0.0000000e+00   3.0781250e+01   3.0921875e+01   4.8437500e-01   3.4375000e-01   0.0000000e+00   3.5558281e+03
   1.8200000e+05   6.8718750e+01   0.0000000e+00   3.0781250e+01   3.0921875e+01   4.8437500e-01   3.4375000e-01   1.5625000e-02   3.5558438e+03
   1.8210000e+05   6.8750000e+01   0.0000000e+00   3.0750000e+01   3.0890625e+01   4.8437500e-01   3.4375000e-01   1.5625000e-02   3.5558438e+03
   1.8220000e+05   6.8765625e+01   0.0000000e+00   3.0750000e+01   3.0890625e+01   4.8437500e-01   3.4375000e-01   0.0000000e+00   3.5558281e+03
   1.8230000e+05   6.8796875e+01   0.0000000e+00   3.0718750e+01   3.0859375e+01   4.8437500e-01   3.4375000e-01   0.0000000e+00   3.5558281e+03
   1.8240000e+05   6.8796875e+01   0.0000000e+00   3.0718750e+01   3.0859375e+01   4.8437500e-01   3.4375000e-01   0.0000000e+00   3.5558281e+03
   1.8250000e+05   6.8796875e+01   0.0000000e+00   3.0718750e+01   3.0859375e+01   4.8437500e-01   3.4375000e-01   0.0000000e+00   3.5558281e+03
   1.8260000e+05   6.8765625e+01   0.0000000e+00   3.0750000e+01   3.0875000e+01   4.6875000e-01   3.4375000e-01   1.5625000e-02   3.5558281e+03
   1.8270000e+05   6.8796875e+01   0.0000000e+00   3.0703125e+01   3.0875000e+01   5.0000000e-01   3.2812500e-01   0.0000000e+00   3.5558281e+03
   1.8280000e+05   6.8796875e+01   0.0000000e+00   3.0640625e+01   3.0859375e+01   5.4687500e-01   3.2812500e-01   1.5625000e-02   3.5558906e+03
   1.8290000e+05   6.8796875e+01   0.0000000e+00   3.0671875e+01   3.0859375e+01   5.3125000e-01   3.4375000e-01   0.0000000e+00   3.5558750e+03
   1.8300000e+05   6.8718750e+01   0.0000000e+00   3.0750000e+01   3.0937500e+01   5.3125000e-01   3.4375000e-01   0.0000000e+00   3.5558750e+03
   1.8310000e+05   6.8703125e+01   0.0000000e+00   3.0734375e+01   3.0937500e+01   5.4687500e-01   3.4375000e-01   1.5625000e-02   3.5559062e+03
   1.8320000e+05   6.8703125e+01   0.0000000e+00   3.0734375e+01   3.0937500e+01   5.4687500e-01   3.4375000e-01   1.5625000e-02   3.5559062e+03
   1.8330000e+05   6.8765625e+01   0.0000000e+00   3.0687500e+01   3.0890625e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.8340000e+05   6.8734375e+01   0.0000000e+00   3.0718750e+01   3.0921875e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.8350000e+05   6.8765625e+01   0.0000000e+00   3.0687500e+01   3.0890625e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.8360000e+05   6.8734375e+01   0.0000000e+00   3.0671875e+01   3.0890625e+01   5.6250000e-01   3.4375000e-01   3.1250000e-02   3.5559375e+03
   1.8370000e+05   6.8812500e+01   0.0000000e+00   3.0625000e+01   3.0843750e+01   5.6250000e-01   3.4375000e-01   0.0000000e+00   3.5559062e+03
   1.8380000e+05   6.8812500e+01   0.0000000e+00   3.0609375e+01   3.0843750e+01   5.7812500e-01   3.4375000e-01   0.0000000e+00   3.5559219e+03
   1.8390000e+05   6.8812500e+01   0.0000000e+00   3.0609375e+01   3.0843750e+01   5.7812500e-01   3.4375000e-01   0.0000000e+00   3.5559219e+03
   1.8400000e+05   6.8812500e+01   0.0000000e+00   3.0609375e+01   3.0828125e+01   5.7812500e-01   3.5937500e-01   0.0000000e+00   3.5559375e+03
   1.8410000e+05   6.8812500e+01   0.0000000e+00   3.0609375e+01   3.0828125e+01   5.7812500e-01   3.5937500e-01   0.0000000e+00   3.5559375e+03
   1.8420000e+05   6.8859375e+01   0.0000000e+00   3.0562500e+01   3.0781250e+01   5.7812500e-01   3.5937500e-01   0.0000000e+00   3.5559375e+03
   1.8430000e+05   6.8875000e+01   0.0000000e+00   3.0562500e+01   3.0796875e+01   5.6250000e-01   3.2812500e-01   0.0000000e+00   3.5558906e+03
   1.8440000e+05   6.8890625e+01   0.0000000e+00   3.0546875e+01   3.0781250e+01   5.6250000e-01   3.2812500e-01   0.0000000e+00   3.5558906e+03
   1.8450000e+05   6.8906250e+01   0.0000000e+00   3.0531250e+01   3.0765625e+01   5.6250000e-01   3.2812500e-01   0.0000000e+00   3.5558906e+03
   1.8460000e+05   6.8921875e+01   0.0000000e+00   3.0515625e+01   3.0750000e+01   5.6250000e-01   3.2812500e-01   0.0000000e+00   3.5558906e+03
   1.8470000e+05   6.8968750e+01   0.0000000e+00   3.0453125e+01   3.0703125e+01   5.7812500e-01   3.2812500e-01   0.0000000e+00   3.5559062e+03
   1.8480000e+05   6.8968750e+01   0.0000000e+00   3.0453125e+01   3.0703125e+01   5.7812500e-01   3.2812500e-01   0.0000000e+00   3.5559062e+03
   1.8490000e+05   6.8953125e+01   0.0000000e+00   3.0468750e+01   3.0718750e+01   5.7812500e-01   3.2812500e-01   0.0000000e+00   3.5559062e+03
   1.8500000e+05   6.8937500e+01   0.0000000e+00   3.0484375e+01   3.0750000e+01   5.7812500e-01   3.1250000e-01   0.0000000e+00   3.5558906e+03
   1.8510000e+05   6.8953125e+01   0.0000000e+00   3.0484375e+01   3.0718750e+01   5.6250000e-01   3.2812500e-01   0.0000000e+00   3.5558906e+03
   1.8520000e+05   6.8953125e+01   0.0000000e+00   3.0468750e+01   3.0718750e+01   5.7812500e-01   3.2812500e-01   0.0000000e+00   3.5559062e+03
   1.8530000e+05   6.8984375e+01   0.0000000e+00   3.0437500e+01   3.0687500e+01   5.7812500e-01   3.2812500e-01   0.0000000e+00   3.5559062e+03
   1.8540000e+05   6.9015625e+01   0.0000000e+00   3.0406250e+01   3.0656250e+01   5.7812500e-01   3.2812500e-01   0.0000000e+00   3.5559062e+03
   1.8550000e+05   6.9046875e+01   0.0000000e+00   3.0375000e+01   3.0625000e+01   5.7812500e-01   3.2812500e-01   0.0000000e+00   3.5559062e+03
   1.8560000e+05   6.9046875e+01   0.0000000e+00   3.0359375e+01   3.0625000e+01   5.9375000e-01   3.2812500e-01   0.0000000e+00   3.5559219e+03
   1.8570000e+05   6.9046875e+01   0.0000000e+00   3.0359375e+01   3.0625000e+01   5.9375000e-01   3.2812500e-01   0.0000000e+00   3.5559219e+03
   1.8580000e+05   6.9078125e+01   0.0000000e+00   3.0328125e+01   3.0593750e+01   5.9375000e-01   3.2812500e-01   0.0000000e+00   3.5559219e+03
   1.8590000e+05   6.9062500e+01   0.0000000e+00   3.0343750e+01   3.0625000e+01   5.9375000e-01   3.1250000e-01   0.0000000e+00   3.5559062e+03
   1.8600000e+05   6.9078125e+01   0.0000000e+00   3.0312500e+01   3.0609375e+01   6.0937500e-01   3.1250000e-01   0.0000000e+00   3.5559219e+03
   1.8610000e+05   6.9093750e+01   0.0000000e+00   3.0312500e+01   3.0593750e+01   5.9375000e-01   3.1250000e-01   0.0000000e+00   3.5559062e+03
   1.8620000e+05   6.9125000e+01   0.0000000e+00   3.0281250e+01   3.0562500e+01   5.9375000e-01   3.1250000e-01   0.0000000e+00   3.5559062e+03
   1.8630000e+05   6.9093750e+01   0.0000000e+00   3.0312500e+01   3.0578125e+01   5.7812500e-01   3.1250000e-01   1.5625000e-02   3.5559062e+03
   1.8640000e+05   6.9125000e+01   0.0000000e+00   3.0296875e+01   3.0562500e+01   5.7812500e-01   3.1250000e-01   0.0000000e+00   3.5558906e+03
   1.8650000e+05   6.9125000e+01   0.0000000e+00   3.0312500e+01   3.0562500e+01   5.6250000e-01   3.1250000e-01   0.0000000e+00   3.5558750e+03
   1.8660000e+05   6.9140625e+01   0.0000000e+00   3.0296875e+01   3.0546875e+01   5.6250000e-01   3.1250000e-01   0.0000000e+00   3.5558750e+03
   1.8670000e+05   6.9125000e+01   0.0000000e+00   3.0296875e+01   3.0531250e+01   5.6250000e-01   3.2812500e-01   1.5625000e-02   3.5559062e+03
   1.8680000e+05   6.9140625e+01   0.0000000e+00   3.0328125e+01   3.0515625e+01   5.3125000e-01   3.4375000e-01   0.0000000e+00   3.5558750e+03
   1.8690000e+05   6.9156250e+01   0.0000000e+00   3.0296875e+01   3.0500000e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.8700000e+05   6.9156250e+01   0.0000000e+00   3.0296875e+01   3.0500000e+01   5.4687500e-01   3.4375000e-01   0.0000000e+00   3.5558906e+03
   1.8710000e+05   6.9203125e+01   0.0000000e+00   3.0218750e+01   3.0453125e+01   5.7812500e-01   3.4375000e-01   0.0000000e+00   3.5559219e+03
   1.8720000e+05   6.9218750e+01   0.0000000e+00   3.0250000e+01   3.0437500e+01   5.3125000e-01   3.4375000e-01   0.0000000e+00   3.5558750e+03
   1.8730000e+05   6.9203125e+01   0.0000000e+00   3.0265625e+01   3.0437500e+01   5.1562500e-01   3.4375000e-01   1.5625000e-02   3.5558750e+03
   1.8740000e+05   6.9187500e+01   0.0000000e+00   3.0281250e+01   3.0453125e+01   5.1562500e-01   3.4375000e-01   1.5625000e-02   3.5558750e+03
   1.8750000e+05   6.9250000e+01   0.0000000e+00   3.0234375e+01   3.0406250e+01   5.1562500e-01   3.4375000e-01   0.0000000e+00   3.5558594e+03
   1.8760000e+05   6.9281250e+01   0.0000000e+00   3.0203125e+01   3.0375000e+01   5.1562500e-01   3.4375000e-01   0.0000000e+00   3.5558594e+03
   1.8770000e+05   6.9265625e+01   0.0000000e+00   3.0218750e+01   3.0390625e+01   5.1562500e-01   3.4375000e-01   0.0000000e+00   3.5558594e+03
   1.8780000e+05   6.9250000e+01   0.0000000e+00   3.0250000e+01   3.0406250e+01   5.0000000e-01   3.4375000e-01   0.0000000e+00   3.5558438e+03
   1.8790000e+05   6.9265625e+01   0.0000000e+00   3.0234375e+01   3.0390625e+01   5.0000000e-01   3.4375000e-01   0.0000000e+00   3.5558438e+03
   1.8800000e+05   6.9265625e+01   0.0000000e+00   3.0234375e+01   3.0375000e+01   4.8437500e-01   3.4375000e-01   1.5625000e-02   3.5558438e+03
   1.8810000e+05   6.9250000e+01   0.0000000e+00   3.0250000e+01   3.0375000e+01   4.6875000e-01   3.4375000e-01   3.1250000e-02   3.5558438e+03
   1.8820000e+05   6.9281250e+01   0.0000000e+00   3.0234375e+01   3.0359375e+01   4.6875000e-01   3.4375000e-01   1.5625000e-02   3.5558281e+03
   1.8830000e+05   6.9296875e+01   0.0000000e+00   3.0234375e+01   3.0359375e+01   4.6875000e-01   3.4375000e-01   0.0000000e+00   3.5558125e+03
   1.8840000e+05   6.9312500e+01   0.0000000e+00   3.0218750e+01   3.0343750e+01   4.6875000e-01   3.4375000e-01   0.0000000e+00   3.5558125e+03
   1.8850000e+05   6.9312500e+01   0.0000000e+00   3.0218750e+01   3.0343750e+01   4.6875000e-01   3.4375000e-01   0.0000000e+00   3.5558125e+03
   1.8860000e+05   6.9312500e+01   0.0000000e+00   3.0218750e+01   3.0343750e+01   4.6875000e-01   3.4375000e-01   0.0000000e+00   3.5558125e+03
   1.8870000e+05   6.9296875e+01   0.0000000e+00   3.0218750e+01   3.0328125e+01   4.6875000e-01   3.5937500e-01   1.5625000e-02   3.5558438e+03
   1.8880000e+05   6.9265625e+01   0.0000000e+00   3.0234375e+01   3.0343750e+01   4.6875000e-01   3.5937500e-01   3.1250000e-02   3.5558594e+03
   1.8890000e+05   6.9296875e+01   0.0000000e+00   3.0218750e+01   3.0328125e+01   4.6875000e-01   3.5937500e-01   1.5625000e-02   3.5558438e+03
   1.8900000e+05   6.9281250e+01   0.0000000e+00   3.0234375e+01   3.0359375e+01   4.6875000e-01   3.4375000e-01   1.5625000e-02   3.5558281e+03
   1.8910000e+05   6.9281250e+01   0.0000000e+00   3.0234375e+01   3.0359375e+01   4.6875000e-01   3.4375000e-01   1.5625000e-02   3.5558281e+03
   1.8920000e+05   6.9265625e+01   0.0000000e+00   3.0250000e+01   3.0390625e+01   4.6875000e-01   3.2812500e-01   1.5625000e-02   3.5558125e+03
   1.8930000e+05   6.9281250e+01   0.0000000e+00   3.0250000e+01   3.0406250e+01   4.6875000e-01   3.1250000e-01   0.0000000e+00   3.5557812e+03
   1.8940000e+05   6.9296875e+01   0.0000000e+00   3.0234375e+01   3.0375000e+01   4.6875000e-01   3.2812500e-01   0.0000000e+00   3.5557969e+03
   1.8950000e+05   6.9281250e+01   0.0000000e+00   3.0234375e+01   3.0375000e+01   4.6875000e-01   3.2812500e-01   1.5625000e-02   3.5558125e+03
   1.8960000e+05   6.9328125e+01   0.0000000e+00   3.0234375e+01   3.0343750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   1.8970000e+05   6.9328125e+01   0.0000000e+00   3.0234375e+01   3.0343750e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   1.8980000e+05   6.9343750e+01   0.0000000e+00   3.0218750e+01   3.0328125e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   1.8990000e+05   6.9343750e+01   0.0000000e+00   3.0218750e+01   3.0328125e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   1.9000000e+05   6.9359375e+01   0.0000000e+00   3.0203125e+01   3.0312500e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   1.9010000e+05   6.9343750e+01   0.0000000e+00   3.0218750e+01   3.0328125e+01   4.3750000e-01   3.2812500e-01   0.0000000e+00   3.5557656e+03
   1.9020000e+05   6.9375000e+01   0.0000000e+00   3.0171875e+01   3.0281250e+01   4.5312500e-01   3.4375000e-01   0.0000000e+00   3.5557969e+03
   1.9030000e+05   6.9421875e+01   0.0000000e+00   3.0125000e+01   3.0234375e+01   4.5312500e-01   3.4375000e-01   0.0000000e+00   3.5557969e+03
   1.9040000e+05   6.9437500e+01   0.0000000e+00   3.0109375e+01   3.0218750e+01   4.5312500e-01   3.4375000e-01   0.0000000e+00   3.5557969e+03
   1.9050000e+05   6.9437500e+01   0.0000000e+00   3.0109375e+01   3.0218750e+01   4.5312500e-01   3.4375000e-01   0.0000000e+00   3.5557969e+03
   1.9060000e+05   6.9437500e+01   0.0000000e+00   3.0093750e+01   3.0203125e+01   4.5312500e-01   3.4375000e-01   1.5625000e-02   3.5558125e+03
   1.9070000e+05   6.9437500e+01   0.0000000e+00   3.0093750e+01   3.0203125e+01   4.5312500e-01   3.4375000e-01   1.5625000e-02   3.5558125e+03
   1.9080000e+05   6.9453125e+01   0.0000000e+00   3.0078125e+01   3.0187500e+01   4.5312500e-01   3.4375000e-01   1.5625000e-02   3.5558125e+03
   1.9090000e+05   6.9468750e+01   0.0000000e+00   3.0062500e+01   3.0171875e+01   4.5312500e-01   3.4375000e-01   1.5625000e-02   3.5558125e+03
   1.9100000e+05   6.9531250e+01   0.0000000e+00   3.0000000e+01   3.0093750e+01   4.5312500e-01   3.5937500e-01   1.5625000e-02   3.5558281e+03
   1.9110000e+05   6.9562500e+01   0.0000000e+00   2.9984375e+01   3.0078125e+01   4.5312500e-01   3.5937500e-01   0.0000000e+00   3.5558125e+03
   1.9120000e+05   6.9578125e+01   0.0000000e+00   2.9968750e+01   3.0062500e+01   4.5312500e-01   3.5937500e-01   0.0000000e+00   3.5558125e+03
   1.9130000e+05   6.9578125e+01   0.0000000e+00   2.9968750e+01   3.0046875e+01   4.5312500e-01   3.7500000e-01   0.0000000e+00   3.5558281e+03
   1.9140000e+05   6.9593750e+01   0.0000000e+00   2.9937500e+01   3.0000000e+01   4.5312500e-01   3.9062500e-01   1.5625000e-02   3.5558594e+03
   1.9150000e+05   6.9593750e+01   0.0000000e+00   2.9953125e+01   3.0000000e+01   4.3750000e-01   3.9062500e-01   1.5625000e-02   3.5558438e+03
   1.9160000e+05   6.9593750e+01   0.0000000e+00   2.9953125e+01   3.0000000e+01   4.3750000e-01   3.9062500e-01   1.5625000e-02   3.5558438e+03
   1.9170000e+05   6.9609375e+01   0.0000000e+00   2.9953125e+01   3.0000000e+01   4.3750000e-01   3.9062500e-01   0.0000000e+00   3.5558281e+03
   1.9180000e+05   6.9609375e+01   0.0000000e+00   2.9953125e+01   3.0000000e+01   4.3750000e-01   3.9062500e-01   0.0000000e+00   3.5558281e+03
   1.9190000e+05   6.9578125e+01   0.0000000e+00   2.9968750e+01   3.0015625e+01   4.3750000e-01   3.9062500e-01   1.5625000e-02   3.5558438e+03
   1.9200000e+05   6.9593750e+01   0.0000000e+00   2.9953125e+01   3.0015625e+01   4.5312500e-01   3.9062500e-01   0.0000000e+00   3.5558438e+03
   1.9210000e+05   6.9593750e+01   0.0000000e+00   2.9937500e+01   3.0000000e+01   4.5312500e-01   3.9062500e-01   1.5625000e-02   3.5558594e+03
   1.9220000e+05   6.9593750e+01   0.0000000e+00   2.9937500e+01   3.0000000e+01   4.5312500e-01   3.9062500e-01   1.5625000e-02   3.5558594e+03
   1.9230000e+05   6.9609375e+01   0.0000000e+00   2.9937500e+01   3.0000000e+01   4.5312500e-01   3.9062500e-01   0.0000000e+00   3.5558438e+03
   1.9240000e+05   6.9609375e+01   0.0000000e+00   2.9921875e+01   2.9984375e+01   4.5312500e-01   3.9062500e-01   1.5625000e-02   3.5558594e+03
   1.9250000e+05   6.9625000e+01   0.0000000e+00   2.9906250e+01   2.9968750e+01   4.5312500e-01   3.9062500e-01   1.5625000e-02   3.5558594e+03
   1.9260000e+05   6.9656250e+01   0.0000000e+00   2.9890625e+01   2.9968750e+01   4.5312500e-01   3.7500000e-01   0.0000000e+00   3.5558281e+03
   1.9270000e+05   6.9656250e+01   0.0000000e+00   2.9890625e+01   2.9968750e+01   4.5312500e-01   3.7500000e-01   0.0000000e+00   3.5558281e+03
   1.9280000e+05   6.9718750e+01   0.0000000e+00   2.9828125e+01   2.9906250e+01   4.5312500e-01   3.7500000e-01   0.0000000e+00   3.5558281e+03
   1.9290000e+05   6.9718750e+01   0.0000000e+00   2.9812500e+01   2.9890625e+01   4.5312500e-01   3.7500000e-01   1.5625000e-02   3.5558438e+03
   1.9300000e+05   6.9750000e+01   0.0000000e+00   2.9812500e+01   2.9890625e+01   4.3750000e-01   3.5937500e-01   0.0000000e+00   3.5557969e+03
   1.9310000e+05   6.9765625e+01   0.0000000e+00   2.9796875e+01   2.9875000e+01   4.3750000e-01   3.5937500e-01   0.0000000e+00   3.5557969e+03
   1.9320000e+05   6.9750000e+01   0.0000000e+00   2.9796875e+01   2.9890625e+01   4.3750000e-01   3.4375000e-01   1.5625000e-02   3.5557969e+03
